"Step","ViT-Tiny_cifar100_lion_1024 - train/loss","ViT-Tiny_cifar100_lion_1024 - train/loss__MIN","ViT-Tiny_cifar100_lion_1024 - train/loss__MAX","ViT-Tiny_cifar100_adafactor_1024 - train/loss","ViT-Tiny_cifar100_adafactor_1024 - train/loss__MIN","ViT-Tiny_cifar100_adafactor_1024 - train/loss__MAX","ViT-Tiny_cifar100_adamw_1024 - train/loss","ViT-Tiny_cifar100_adamw_1024 - train/loss__MIN","ViT-Tiny_cifar100_adamw_1024 - train/loss__MAX","ViT-Tiny_cifar100_adam-mini_1024 - train/loss","ViT-Tiny_cifar100_adam-mini_1024 - train/loss__MIN","ViT-Tiny_cifar100_adam-mini_1024 - train/loss__MAX","ViT-Tiny_cifar100_sgd_1024 - train/loss","ViT-Tiny_cifar100_sgd_1024 - train/loss__MIN","ViT-Tiny_cifar100_sgd_1024 - train/loss__MAX","ViT-Tiny_cifar100_adam_1024 - train/loss","ViT-Tiny_cifar100_adam_1024 - train/loss__MIN","ViT-Tiny_cifar100_adam_1024 - train/loss__MAX"
"10","2.89309866027832","2.89309866027832","2.89309866027832","2.7847403106689455","2.7847403106689455","2.7847403106689455","2.776440950012207","2.776440950012207","2.776440950012207","2.8565880180358887","2.8565880180358887","2.8565880180358887","4.278586717224121","4.278586717224121","4.278586717224121","2.77957730178833","2.77957730178833","2.77957730178833"
"11","2.7848853103637694","2.7848853103637694","2.7848853103637694","2.700230756378174","2.700230756378174","2.700230756378174","2.708927433013916","2.708927433013916","2.708927433013916","2.776156843185425","2.776156843185425","2.776156843185425","4.2601145645141605","4.2601145645141605","4.2601145645141605","2.698054981994629","2.698054981994629","2.698054981994629"
"12","2.685812638473511","2.685812638473511","2.685812638473511","2.6097986213684083","2.6097986213684083","2.6097986213684083","2.6222739791870118","2.6222739791870118","2.6222739791870118","2.679313649749756","2.679313649749756","2.679313649749756","4.242153868865967","4.242153868865967","4.242153868865967","2.616751229095459","2.616751229095459","2.616751229095459"
"13","2.58629259185791","2.58629259185791","2.58629259185791","2.5302426811218264","2.5302426811218264","2.5302426811218264","2.5596136459350585","2.5596136459350585","2.5596136459350585","2.595245245361328","2.595245245361328","2.595245245361328","4.225089715576172","4.225089715576172","4.225089715576172","2.53653637008667","2.53653637008667","2.53653637008667"
"14","2.4940934776306154","2.4940934776306154","2.4940934776306154","2.4611686294555666","2.4611686294555666","2.4611686294555666","2.4936380905151365","2.4936380905151365","2.4936380905151365","2.527190301895142","2.527190301895142","2.527190301895142","4.208956257629395","4.208956257629395","4.208956257629395","2.4575800758361814","2.4575800758361814","2.4575800758361814"
"15","2.3976091857910156","2.3976091857910156","2.3976091857910156","2.4007492519378664","2.4007492519378664","2.4007492519378664","2.4001829292297363","2.4001829292297363","2.4001829292297363","2.457967189025879","2.457967189025879","2.457967189025879","4.19530436706543","4.19530436706543","4.19530436706543","2.4060999267578125","2.4060999267578125","2.4060999267578125"
"16","2.299711301422119","2.299711301422119","2.299711301422119","2.3388085681915283","2.3388085681915283","2.3388085681915283","2.3371000255584717","2.3371000255584717","2.3371000255584717","2.377481269073486","2.377481269073486","2.377481269073486","4.178400631713867","4.178400631713867","4.178400631713867","2.3371516136169435","2.3371516136169435","2.3371516136169435"
"17","2.1956922260284424","2.1956922260284424","2.1956922260284424","2.262882538604736","2.262882538604736","2.262882538604736","2.2486263515472413","2.2486263515472413","2.2486263515472413","2.313131834793091","2.313131834793091","2.313131834793091","4.1642471740722655","4.1642471740722655","4.1642471740722655","2.2610391956329345","2.2610391956329345","2.2610391956329345"
"18","2.090378020477295","2.090378020477295","2.090378020477295","2.1946917640686037","2.1946917640686037","2.1946917640686037","2.226080602264404","2.226080602264404","2.226080602264404","2.2174854248046874","2.2174854248046874","2.2174854248046874","4.149296406555176","4.149296406555176","4.149296406555176","2.2249902854919434","2.2249902854919434","2.2249902854919434"
"19","1.9824648410797119","1.9824648410797119","1.9824648410797119","2.158126160812378","2.158126160812378","2.158126160812378","2.128305086517334","2.128305086517334","2.128305086517334","2.1644320014953613","2.1644320014953613","2.1644320014953613","4.134392887878418","4.134392887878418","4.134392887878418","2.1619551780700683","2.1619551780700683","2.1619551780700683"
"20","1.8833791557312012","1.8833791557312012","1.8833791557312012","2.0926361824035644","2.0926361824035644","2.0926361824035644","2.0675904050827025","2.0675904050827025","2.0675904050827025","2.1068777183532714","2.1068777183532714","2.1068777183532714","4.118883248901367","4.118883248901367","4.118883248901367","2.1148413509368895","2.1148413509368895","2.1148413509368895"
"21","1.777158699798584","1.777158699798584","1.777158699798584","2.031647276306152","2.031647276306152","2.031647276306152","2.007892406463623","2.007892406463623","2.007892406463623","2.0330609405517577","2.0330609405517577","2.0330609405517577","4.100472557067871","4.100472557067871","4.100472557067871","2.0535220697402954","2.0535220697402954","2.0535220697402954"
"22","1.6610091785430907","1.6610091785430907","1.6610091785430907","1.9598773765563964","1.9598773765563964","1.9598773765563964","1.955422211265564","1.955422211265564","1.955422211265564","1.963305927658081","1.963305927658081","1.963305927658081","4.084551428985596","4.084551428985596","4.084551428985596","1.9847922801971436","1.9847922801971436","1.9847922801971436"
"23","1.5556195442199707","1.5556195442199707","1.5556195442199707","1.911279852294922","1.911279852294922","1.911279852294922","1.8722163940429688","1.8722163940429688","1.8722163940429688","1.9039328927993775","1.9039328927993775","1.9039328927993775","4.067346995544433","4.067346995544433","4.067346995544433","1.9525081947326661","1.9525081947326661","1.9525081947326661"
"24","1.4428494829177856","1.4428494829177856","1.4428494829177856","1.8467847135543822","1.8467847135543822","1.8467847135543822","1.8303866161346436","1.8303866161346436","1.8303866161346436","1.8344742189407348","1.8344742189407348","1.8344742189407348","4.052380326843262","4.052380326843262","4.052380326843262","1.8916452175140381","1.8916452175140381","1.8916452175140381"
"25","1.3223777137756347","1.3223777137756347","1.3223777137756347","1.8121598964691161","1.8121598964691161","1.8121598964691161","1.764238604736328","1.764238604736328","1.764238604736328","1.775120775794983","1.775120775794983","1.775120775794983","4.035061961364746","4.035061961364746","4.035061961364746","1.8333445705413818","1.8333445705413818","1.8333445705413818"
"26","1.2239400329589845","1.2239400329589845","1.2239400329589845","1.755681590461731","1.755681590461731","1.755681590461731","1.7203145259857178","1.7203145259857178","1.7203145259857178","1.7460507198333741","1.7460507198333741","1.7460507198333741","4.019712056732177","4.019712056732177","4.019712056732177","1.768731976699829","1.768731976699829","1.768731976699829"
"27","1.1107493019104004","1.1107493019104004","1.1107493019104004","1.6956711521148682","1.6956711521148682","1.6956711521148682","1.638096481704712","1.638096481704712","1.638096481704712","1.6885295833587646","1.6885295833587646","1.6885295833587646","4.005820663833618","4.005820663833618","4.005820663833618","1.7251434764862061","1.7251434764862061","1.7251434764862061"
"28","1.0139585214614868","1.0139585214614868","1.0139585214614868","1.6293193746566772","1.6293193746566772","1.6293193746566772","1.5997097972869874","1.5997097972869874","1.5997097972869874","1.574080690383911","1.574080690383911","1.574080690383911","3.989759725189209","3.989759725189209","3.989759725189209","1.6698918821334838","1.6698918821334838","1.6698918821334838"
"29","0.9215789897918701","0.9215789897918701","0.9215789897918701","1.5913001832962037","1.5913001832962037","1.5913001832962037","1.5175611444473267","1.5175611444473267","1.5175611444473267","1.5796957050323486","1.5796957050323486","1.5796957050323486","3.9766402572631834","3.9766402572631834","3.9766402572631834","1.6237135639190674","1.6237135639190674","1.6237135639190674"
"30","0.8305412893295288","0.8305412893295288","0.8305412893295288","1.5208141801834107","1.5208141801834107","1.5208141801834107","1.480607833480835","1.480607833480835","1.480607833480835","1.4880083011627196","1.4880083011627196","1.4880083011627196","3.961770196533203","3.961770196533203","3.961770196533203","1.5625088649749757","1.5625088649749757","1.5625088649749757"
"31","0.7472683124542236","0.7472683124542236","0.7472683124542236","1.4775741903305053","1.4775741903305053","1.4775741903305053","1.4074097492218018","1.4074097492218018","1.4074097492218018","1.4187320178985596","1.4187320178985596","1.4187320178985596","3.9497869289398193","3.9497869289398193","3.9497869289398193","1.5189281145095825","1.5189281145095825","1.5189281145095825"
"32","0.6737659361839294","0.6737659361839294","0.6737659361839294","1.425187211227417","1.425187211227417","1.425187211227417","1.3900369209289551","1.3900369209289551","1.3900369209289551","1.376290022277832","1.376290022277832","1.376290022277832","3.938268194580078","3.938268194580078","3.938268194580078","1.4846442012786865","1.4846442012786865","1.4846442012786865"
"33","0.6123797115325927","0.6123797115325927","0.6123797115325927","1.358956826019287","1.358956826019287","1.358956826019287","1.337523762512207","1.337523762512207","1.337523762512207","1.292297783279419","1.292297783279419","1.292297783279419","3.9275864097595217","3.9275864097595217","3.9275864097595217","1.4098295261383056","1.4098295261383056","1.4098295261383056"
"34","0.5612555010795593","0.5612555010795593","0.5612555010795593","1.3150830810546874","1.3150830810546874","1.3150830810546874","1.223337098312378","1.223337098312378","1.223337098312378","1.2893784233093262","1.2893784233093262","1.2893784233093262","3.9130213485717773","3.9130213485717773","3.9130213485717773","1.3594363758087158","1.3594363758087158","1.3594363758087158"
"35","0.53208894739151","0.53208894739151","0.53208894739151","1.2659290130615235","1.2659290130615235","1.2659290130615235","1.1201436433792114","1.1201436433792114","1.1201436433792114","1.2113170068740844","1.2113170068740844","1.2113170068740844","3.9041898040771486","3.9041898040771486","3.9041898040771486","1.3293957315444946","1.3293957315444946","1.3293957315444946"
"36","0.5068766785621643","0.5068766785621643","0.5068766785621643","1.201974457836151","1.201974457836151","1.201974457836151","1.067171647644043","1.067171647644043","1.067171647644043","1.1382752946853638","1.1382752946853638","1.1382752946853638","3.896505297088623","3.896505297088623","3.896505297088623","1.3029203165054322","1.3029203165054322","1.3029203165054322"
"37","0.4611907358169556","0.4611907358169556","0.4611907358169556","1.1464299728393554","1.1464299728393554","1.1464299728393554","0.9867901416778564","0.9867901416778564","0.9867901416778564","1.1090943360328673","1.1090943360328673","1.1090943360328673","3.8818511543273924","3.8818511543273924","3.8818511543273924","1.246594940185547","1.246594940185547","1.246594940185547"
"38","0.42600023765563966","0.42600023765563966","0.42600023765563966","1.0978137645721435","1.0978137645721435","1.0978137645721435","0.971277944946289","0.971277944946289","0.971277944946289","1.0581292922973633","1.0581292922973633","1.0581292922973633","3.8730804893493653","3.8730804893493653","3.8730804893493653","1.1481036548614503","1.1481036548614503","1.1481036548614503"
"39","0.40204627285003663","0.40204627285003663","0.40204627285003663","1.0421910280227662","1.0421910280227662","1.0421910280227662","0.9336886596679688","0.9336886596679688","0.9336886596679688","0.9728645944595337","0.9728645944595337","0.9728645944595337","3.863455602264404","3.863455602264404","3.863455602264404","1.1197920442581177","1.1197920442581177","1.1197920442581177"
"40","0.36920870027542113","0.36920870027542113","0.36920870027542113","0.9915953006744385","0.9915953006744385","0.9915953006744385","0.8766713914871216","0.8766713914871216","0.8766713914871216","0.9106504864692688","0.9106504864692688","0.9106504864692688","3.8511202072143553","3.8511202072143553","3.8511202072143553","1.0586704992294311","1.0586704992294311","1.0586704992294311"
"41","0.3453413840293884","0.3453413840293884","0.3453413840293884","0.9339197043418884","0.9339197043418884","0.9339197043418884","0.7691234847068786","0.7691234847068786","0.7691234847068786","0.8877437601089477","0.8877437601089477","0.8877437601089477","3.8465613471984863","3.8465613471984863","3.8465613471984863","1.0182755540847779","1.0182755540847779","1.0182755540847779"
"42","0.33753601422309876","0.33753601422309876","0.33753601422309876","0.8731723226547241","0.8731723226547241","0.8731723226547241","0.7395184103012085","0.7395184103012085","0.7395184103012085","0.8392493671417236","0.8392493671417236","0.8392493671417236","3.835681392288208","3.835681392288208","3.835681392288208","0.9445269030570984","0.9445269030570984","0.9445269030570984"
"43","0.31071407461166384","0.31071407461166384","0.31071407461166384","0.8322006866455078","0.8322006866455078","0.8322006866455078","0.6544440608978271","0.6544440608978271","0.6544440608978271","0.767925016784668","0.767925016784668","0.767925016784668","3.8279322219848635","3.8279322219848635","3.8279322219848635","0.9180694260597229","0.9180694260597229","0.9180694260597229"
"44","0.31415878591537477","0.31415878591537477","0.31415878591537477","0.7867899022102356","0.7867899022102356","0.7867899022102356","0.6241356363296509","0.6241356363296509","0.6241356363296509","0.7425145357131958","0.7425145357131958","0.7425145357131958","3.8166193328857423","3.8166193328857423","3.8166193328857423","0.8739711707115173","0.8739711707115173","0.8739711707115173"
"45","0.2925901711463928","0.2925901711463928","0.2925901711463928","0.7514056613922119","0.7514056613922119","0.7514056613922119","0.6128024853229522","0.6128024853229522","0.6128024853229522","0.6432789493560791","0.6432789493560791","0.6432789493560791","3.8099504013061525","3.8099504013061525","3.8099504013061525","0.8140442174911499","0.8140442174911499","0.8140442174911499"
"46","0.28333020725250246","0.28333020725250246","0.28333020725250246","0.6892616744995117","0.6892616744995117","0.6892616744995117","0.50031759557724","0.50031759557724","0.50031759557724","0.572367936706543","0.572367936706543","0.572367936706543","3.80148589515686","3.80148589515686","3.80148589515686","0.7700394884109497","0.7700394884109497","0.7700394884109497"
"47","0.26774777851104736","0.26774777851104736","0.26774777851104736","0.6453475909233093","0.6453475909233093","0.6453475909233093","0.47983602142333986","0.47983602142333986","0.47983602142333986","0.5749333692550659","0.5749333692550659","0.5749333692550659","3.7942671226501465","3.7942671226501465","3.7942671226501465","0.7319227903366089","0.7319227903366089","0.7319227903366089"
"48","0.256089146232605","0.256089146232605","0.256089146232605","0.6069055112838745","0.6069055112838745","0.6069055112838745","0.5119342324733734","0.5119342324733734","0.5119342324733734","0.5701445543289184","0.5701445543289184","0.5701445543289184","3.7864486373901367","3.7864486373901367","3.7864486373901367","0.692073031425476","0.692073031425476","0.692073031425476"
"49","0.2481794044971466","0.2481794044971466","0.2481794044971466","0.5705886037826539","0.5705886037826539","0.5705886037826539","0.3763933277130127","0.3763933277130127","0.3763933277130127","0.5152326189041138","0.5152326189041138","0.5152326189041138","3.778477626800537","3.778477626800537","3.778477626800537","0.6309004187583923","0.6309004187583923","0.6309004187583923"
"50","0.2526236840248108","0.2526236840248108","0.2526236840248108","0.5312845714092255","0.5312845714092255","0.5312845714092255","0.40488730602264406","0.40488730602264406","0.40488730602264406","0.43827151460647584","0.43827151460647584","0.43827151460647584","3.7709419006347655","3.7709419006347655","3.7709419006347655","0.5794870561599731","0.5794870561599731","0.5794870561599731"
"51","0.24895687727928162","0.24895687727928162","0.24895687727928162","0.5020819900512695","0.5020819900512695","0.5020819900512695","0.37842113757133483","0.37842113757133483","0.37842113757133483","0.4679551845550537","0.4679551845550537","0.4679551845550537","3.76004486618042","3.76004486618042","3.76004486618042","0.5366260973930359","0.5366260973930359","0.5366260973930359"
"52","0.23452723984718324","0.23452723984718324","0.23452723984718324","0.4711637405395508","0.4711637405395508","0.4711637405395508","0.35202410588264466","0.35202410588264466","0.35202410588264466","0.388389680480957","0.388389680480957","0.388389680480957","3.755563575744629","3.755563575744629","3.755563575744629","0.521261941576004","0.521261941576004","0.521261941576004"
"53","0.2316894814491272","0.2316894814491272","0.2316894814491272","0.4252610481262207","0.4252610481262207","0.4252610481262207","0.3544182355880737","0.3544182355880737","0.3544182355880737","0.4313457046508789","0.4313457046508789","0.4313457046508789","3.7472330741882325","3.7472330741882325","3.7472330741882325","0.46003240957260133","0.46003240957260133","0.46003240957260133"
"54","0.2192543667793274","0.2192543667793274","0.2192543667793274","0.401014794254303","0.401014794254303","0.401014794254303","0.30703719878196717","0.30703719878196717","0.30703719878196717","0.353079194688797","0.353079194688797","0.353079194688797","3.7400554458618163","3.7400554458618163","3.7400554458618163","0.4572693982601166","0.4572693982601166","0.4572693982601166"
"55","0.2054306631565094","0.2054306631565094","0.2054306631565094","0.3802199164390564","0.3802199164390564","0.3802199164390564","0.27301643772125245","0.27301643772125245","0.27301643772125245","0.34078017358779905","0.34078017358779905","0.34078017358779905","3.7336050899505615","3.7336050899505615","3.7336050899505615","0.4322104259490967","0.4322104259490967","0.4322104259490967"
"56","0.20389827485084533","0.20389827485084533","0.20389827485084533","0.35504696798324586","0.35504696798324586","0.35504696798324586","0.27408274521827697","0.27408274521827697","0.27408274521827697","0.2905609136581421","0.2905609136581421","0.2905609136581421","3.7295451751708986","3.7295451751708986","3.7295451751708986","0.38319398250579834","0.38319398250579834","0.38319398250579834"
"57","0.1956929307937622","0.1956929307937622","0.1956929307937622","0.3369653444290161","0.3369653444290161","0.3369653444290161","0.26220910420417787","0.26220910420417787","0.26220910420417787","0.2723738599777222","0.2723738599777222","0.2723738599777222","3.720972706604004","3.720972706604004","3.720972706604004","0.32828643126487733","0.32828643126487733","0.32828643126487733"
"58","0.19686087980270386","0.19686087980270386","0.19686087980270386","0.3274905709266663","0.3274905709266663","0.3274905709266663","0.24805778589248656","0.24805778589248656","0.24805778589248656","0.23761183059215546","0.23761183059215546","0.23761183059215546","3.713841714477539","3.713841714477539","3.713841714477539","0.31130636653900146","0.31130636653900146","0.31130636653900146"
"59","0.1859493366241455","0.1859493366241455","0.1859493366241455","0.3043905192375183","0.3043905192375183","0.3043905192375183","0.2120115984916687","0.2120115984916687","0.2120115984916687","0.21277490844726563","0.21277490844726563","0.21277490844726563","3.706551081085205","3.706551081085205","3.706551081085205","0.29869195959568023","0.29869195959568023","0.29869195959568023"
"60","0.17672639470100404","0.17672639470100404","0.17672639470100404","0.2948584270954132","0.2948584270954132","0.2948584270954132","0.20418983166217805","0.20418983166217805","0.20418983166217805","0.22368854238986968","0.22368854238986968","0.22368854238986968","3.6991727241516115","3.6991727241516115","3.6991727241516115","0.27834007534980776","0.27834007534980776","0.27834007534980776"
"61","","","","0.27295764179229737","0.27295764179229737","0.27295764179229737","0.21852200813293457","0.21852200813293457","0.21852200813293457","0.20969395246505737","0.20969395246505737","0.20969395246505737","3.6931455711364745","3.6931455711364745","3.6931455711364745","0.2937386013031006","0.2937386013031006","0.2937386013031006"
"62","","","","0.26247532758712766","0.26247532758712766","0.26247532758712766","0.24900824689865111","0.24900824689865111","0.24900824689865111","0.1907198214530945","0.1907198214530945","0.1907198214530945","3.6852535133361815","3.6852535133361815","3.6852535133361815","0.36323723282814024","0.36323723282814024","0.36323723282814024"
"63","","","","0.2518743412017822","0.2518743412017822","0.2518743412017822","0.24376150114536285","0.24376150114536285","0.24376150114536285","0.19323119492530821","0.19323119492530821","0.19323119492530821","3.6815868259429934","3.6815868259429934","3.6815868259429934","0.2769585411071777","0.2769585411071777","0.2769585411071777"
"64","","","","0.2429121883869171","0.2429121883869171","0.2429121883869171","0.17303156530857086","0.17303156530857086","0.17303156530857086","0.20036654710769652","0.20036654710769652","0.20036654710769652","3.6764011459350585","3.6764011459350585","3.6764011459350585","0.29414532980918884","0.29414532980918884","0.29414532980918884"
"65","","","","0.2229080687046051","0.2229080687046051","0.2229080687046051","0.17242652040719986","0.17242652040719986","0.17242652040719986","0.20716579208374022","0.20716579208374022","0.20716579208374022","3.667677906036377","3.667677906036377","3.667677906036377","0.23761850118637085","0.23761850118637085","0.23761850118637085"
"66","","","","0.21156801686286927","0.21156801686286927","0.21156801686286927","0.15836560778617859","0.15836560778617859","0.15836560778617859","","","","3.6598907878875733","3.6598907878875733","3.6598907878875733","0.24810196146965027","0.24810196146965027","0.24810196146965027"
"67","","","","0.19929800958633423","0.19929800958633423","0.19929800958633423","0.1653215492248535","0.1653215492248535","0.1653215492248535","","","","3.656435715484619","3.656435715484619","3.656435715484619","0.20429414868354798","0.20429414868354798","0.20429414868354798"
"68","","","","0.18903883304595948","0.18903883304595948","0.18903883304595948","0.1686882601737976","0.1686882601737976","0.1686882601737976","","","","3.6498913383483886","3.6498913383483886","3.6498913383483886","0.20855297513008117","0.20855297513008117","0.20855297513008117"
"69","","","","","","","0.1611118503689766","0.1611118503689766","0.1611118503689766","","","","3.6415894584655764","3.6415894584655764","3.6415894584655764","0.18127974195480348","0.18127974195480348","0.18127974195480348"
"70","","","","","","","","","","","","","3.6369960929870606","3.6369960929870606","3.6369960929870606","0.18405701887607576","0.18405701887607576","0.18405701887607576"
"71","","","","","","","","","","","","","3.6322644096374512","3.6322644096374512","3.6322644096374512","0.17696169624328614","0.17696169624328614","0.17696169624328614"
"72","","","","","","","","","","","","","3.6271439041137694","3.6271439041137694","3.6271439041137694","0.18352637391090393","0.18352637391090393","0.18352637391090393"
"73","","","","","","","","","","","","","3.618219130706787","3.618219130706787","3.618219130706787","","",""
"74","","","","","","","","","","","","","3.606539898681641","3.606539898681641","3.606539898681641","","",""
"75","","","","","","","","","","","","","3.608669022369385","3.608669022369385","3.608669022369385","","",""
"76","","","","","","","","","","","","","3.602003821563721","3.602003821563721","3.602003821563721","","",""
"77","","","","","","","","","","","","","3.5952160568237304","3.5952160568237304","3.5952160568237304","","",""
"78","","","","","","","","","","","","","3.5841429321289064","3.5841429321289064","3.5841429321289064","","",""
"79","","","","","","","","","","","","","3.583101340866089","3.583101340866089","3.583101340866089","","",""
"80","","","","","","","","","","","","","3.577619493484497","3.577619493484497","3.577619493484497","","",""
"81","","","","","","","","","","","","","3.5724871131896974","3.5724871131896974","3.5724871131896974","","",""
"82","","","","","","","","","","","","","3.5624655097961426","3.5624655097961426","3.5624655097961426","","",""
"83","","","","","","","","","","","","","3.5608077560424807","3.5608077560424807","3.5608077560424807","","",""
"84","","","","","","","","","","","","","3.554412572479248","3.554412572479248","3.554412572479248","","",""
"85","","","","","","","","","","","","","3.552329936218262","3.552329936218262","3.552329936218262","","",""
"86","","","","","","","","","","","","","3.548235486984253","3.548235486984253","3.548235486984253","","",""
"87","","","","","","","","","","","","","3.542758437347412","3.542758437347412","3.542758437347412","","",""
"88","","","","","","","","","","","","","3.5350862213134766","3.5350862213134766","3.5350862213134766","","",""
"89","","","","","","","","","","","","","3.534272611236572","3.534272611236572","3.534272611236572","","",""
"90","","","","","","","","","","","","","3.522840594100952","3.522840594100952","3.522840594100952","","",""
"91","","","","","","","","","","","","","3.518337942123413","3.518337942123413","3.518337942123413","","",""
"92","","","","","","","","","","","","","3.5126420112609864","3.5126420112609864","3.5126420112609864","","",""
"93","","","","","","","","","","","","","3.509776226425171","3.509776226425171","3.509776226425171","","",""
"94","","","","","","","","","","","","","3.5053292022705076","3.5053292022705076","3.5053292022705076","","",""
"95","","","","","","","","","","","","","3.4991809951782225","3.4991809951782225","3.4991809951782225","","",""
"96","","","","","","","","","","","","","3.4962526893615724","3.4962526893615724","3.4962526893615724","","",""
"97","","","","","","","","","","","","","3.4895296962738036","3.4895296962738036","3.4895296962738036","","",""
"98","","","","","","","","","","","","","3.485248303604126","3.485248303604126","3.485248303604126","","",""
"99","","","","","","","","","","","","","3.482924671936035","3.482924671936035","3.482924671936035","","",""
"100","","","","","","","","","","","","","3.476167622756958","3.476167622756958","3.476167622756958","","",""
"101","","","","","","","","","","","","","3.474958411026001","3.474958411026001","3.474958411026001","","",""
"102","","","","","","","","","","","","","3.4724292346954346","3.4724292346954346","3.4724292346954346","","",""
"103","","","","","","","","","","","","","3.464730135345459","3.464730135345459","3.464730135345459","","",""
"104","","","","","","","","","","","","","3.4645190742492677","3.4645190742492677","3.4645190742492677","","",""
"105","","","","","","","","","","","","","3.457640274810791","3.457640274810791","3.457640274810791","","",""
"106","","","","","","","","","","","","","3.4512949676513673","3.4512949676513673","3.4512949676513673","","",""
"107","","","","","","","","","","","","","3.4474067848205565","3.4474067848205565","3.4474067848205565","","",""
"108","","","","","","","","","","","","","3.439562294769287","3.439562294769287","3.439562294769287","","",""
"109","","","","","","","","","","","","","3.441888053894043","3.441888053894043","3.441888053894043","","",""
"110","","","","","","","","","","","","","3.4338740158081054","3.4338740158081054","3.4338740158081054","","",""
"111","","","","","","","","","","","","","3.4300496589660643","3.4300496589660643","3.4300496589660643","","",""
"112","","","","","","","","","","","","","3.4270165924072264","3.4270165924072264","3.4270165924072264","","",""
