"Step","ViT-Tiny_cifar100_lion_512 - time_total/seconds","ViT-Tiny_cifar100_lion_512 - time_total/seconds__MIN","ViT-Tiny_cifar100_lion_512 - time_total/seconds__MAX","ViT-Tiny_cifar100_adafactor_512 - time_total/seconds","ViT-Tiny_cifar100_adafactor_512 - time_total/seconds__MIN","ViT-Tiny_cifar100_adafactor_512 - time_total/seconds__MAX","ViT-Tiny_cifar100_adamw_512 - time_total/seconds","ViT-Tiny_cifar100_adamw_512 - time_total/seconds__MIN","ViT-Tiny_cifar100_adamw_512 - time_total/seconds__MAX","ViT-Tiny_cifar100_adam-mini_512 - time_total/seconds","ViT-Tiny_cifar100_adam-mini_512 - time_total/seconds__MIN","ViT-Tiny_cifar100_adam-mini_512 - time_total/seconds__MAX","ViT-Tiny_cifar100_sgd_512 - time_total/seconds","ViT-Tiny_cifar100_sgd_512 - time_total/seconds__MIN","ViT-Tiny_cifar100_sgd_512 - time_total/seconds__MAX","ViT-Tiny_cifar100_adam_512 - time_total/seconds","ViT-Tiny_cifar100_adam_512 - time_total/seconds__MIN","ViT-Tiny_cifar100_adam_512 - time_total/seconds__MAX"
"149","","","","","","","","","","","","","4.186306476593018","4.186306476593018","4.186306476593018","","",""
"150","","","","","","","","","","","","","4.1769304275512695","4.1769304275512695","4.1769304275512695","","",""
"151","","","","","","","","","","","","","4.319145679473877","4.319145679473877","4.319145679473877","","",""
"152","","","","","","","","","","","","","4.355570554733276","4.355570554733276","4.355570554733276","","",""
"153","","","","","","","","","","","","","4.355174779891968","4.355174779891968","4.355174779891968","","",""
"154","","","","","","","","","","","","","4.344853162765503","4.344853162765503","4.344853162765503","","",""
"155","","","","","","","","","","","","","4.297543287277222","4.297543287277222","4.297543287277222","","",""
"156","","","","","","","","","","","","","4.303788423538208","4.303788423538208","4.303788423538208","","",""
"157","","","","","","","","","","","","","4.305373430252075","4.305373430252075","4.305373430252075","","",""
"158","","","","","","","","","","","","","4.250037431716919","4.250037431716919","4.250037431716919","","",""
"159","","","","","","","","","","","","","4.190379858016968","4.190379858016968","4.190379858016968","","",""
"160","","","","","","","","","","","","","4.188015699386597","4.188015699386597","4.188015699386597","","",""
"161","","","","","","","","","","","","","4.300935745239258","4.300935745239258","4.300935745239258","","",""
"162","","","","","","","","","","","","","4.29790735244751","4.29790735244751","4.29790735244751","","",""
"163","","","","","","","","","","","","","4.297895669937134","4.297895669937134","4.297895669937134","","",""
"164","","","","","","","","","","","","","4.298646688461304","4.298646688461304","4.298646688461304","","",""
"165","","","","","","","","","","","","","4.292941093444824","4.292941093444824","4.292941093444824","","",""
"166","","","","","","","","","","","","","4.303929328918457","4.303929328918457","4.303929328918457","","",""
"167","","","","","","","","","","","","","4.293744325637817","4.293744325637817","4.293744325637817","","",""
"168","","","","","","","","","","","","","4.297328948974609","4.297328948974609","4.297328948974609","","",""
"169","","","","","","","","","","","","","4.299871444702148","4.299871444702148","4.299871444702148","","",""
"170","","","","","","","","","","","","","4.215518236160278","4.215518236160278","4.215518236160278","","",""
"171","","","","","","","","","","","","","4.180562496185303","4.180562496185303","4.180562496185303","","",""
"172","","","","","","","","","","","","","4.223096609115601","4.223096609115601","4.223096609115601","","",""
"173","","","","","","","","","","","","","4.290516138076782","4.290516138076782","4.290516138076782","","",""
"174","","","","","","","","","","","","","4.293227195739746","4.293227195739746","4.293227195739746","","",""
"175","","","","","","","","","","","","","4.305213212966919","4.305213212966919","4.305213212966919","","",""
"176","","","","","","","","","","","","","4.293574094772339","4.293574094772339","4.293574094772339","","",""
"177","","","","","","","","","","","","","4.2909228801727295","4.2909228801727295","4.2909228801727295","","",""
"178","","","","","","","","","","","","","4.299532651901245","4.299532651901245","4.299532651901245","","",""
"179","","","","","","","","","","","","","4.301486015319824","4.301486015319824","4.301486015319824","","",""
"180","","","","","","","","","","","","","4.292619943618774","4.292619943618774","4.292619943618774","","",""
"181","","","","","","","","","","","","","4.266323566436768","4.266323566436768","4.266323566436768","","",""
"182","","","","","","","","","","","","","4.207365989685059","4.207365989685059","4.207365989685059","","",""
"183","","","","","","","","","","","","","4.19595742225647","4.19595742225647","4.19595742225647","","",""
"184","","","","","","","","","","","","","4.262271881103516","4.262271881103516","4.262271881103516","","",""
"185","","","","","","","","","","","","","4.298271656036377","4.298271656036377","4.298271656036377","","",""
"186","","","","","","","","","","","","","4.2978737354278564","4.2978737354278564","4.2978737354278564","","",""
"187","","","","","","","","","","","","","4.305588006973267","4.305588006973267","4.305588006973267","","",""
"188","","","","","","","","","","","","","4.297251462936401","4.297251462936401","4.297251462936401","","",""
"189","","","","","","","","","","","","","4.294374465942383","4.294374465942383","4.294374465942383","","",""
"190","","","","","","","","","","","","","4.2882914543151855","4.2882914543151855","4.2882914543151855","","",""
"191","","","","","","","","","","","","","4.2998130321502686","4.2998130321502686","4.2998130321502686","","",""
"192","","","","","","","","","","","","","4.304559946060181","4.304559946060181","4.304559946060181","","",""
"193","","","","","","","","","","","","","4.263618469238281","4.263618469238281","4.263618469238281","","",""
"194","","","","","","","","","","","","","4.180213689804077","4.180213689804077","4.180213689804077","","",""
"195","","","","","","","","","","","","","4.199725866317749","4.199725866317749","4.199725866317749","","",""
"196","","","","","","","","","","","","","4.2779905796051025","4.2779905796051025","4.2779905796051025","","",""
"197","","","","","","","","","","","","","4.304099082946777","4.304099082946777","4.304099082946777","","",""
"198","","","","","","","","","","","","","4.301927089691162","4.301927089691162","4.301927089691162","","",""
"199","","","","","","","","","","","","","4.304115533828735","4.304115533828735","4.304115533828735","","",""
"200","","","","","","","","","","","","","4.302581787109375","4.302581787109375","4.302581787109375","","",""
"201","","","","","","","","","","","","","4.289425611495972","4.289425611495972","4.289425611495972","","",""
"202","","","","","","","","","","","","","4.298933982849121","4.298933982849121","4.298933982849121","","",""
"203","","","","","","","","","","","","","4.305835962295532","4.305835962295532","4.305835962295532","","",""
"204","","","","","","","","","","","","","4.306509256362915","4.306509256362915","4.306509256362915","","",""
"205","","","","","","","","","","","","","4.282605171203613","4.282605171203613","4.282605171203613","","",""
"206","","","","","","","","","","","","","4.183230400085449","4.183230400085449","4.183230400085449","","",""
"207","","","","","","","","","","","","","4.217677593231201","4.217677593231201","4.217677593231201","","",""
"208","","","","","","","","","","","","","4.276448488235474","4.276448488235474","4.276448488235474","","",""
"209","","","","","","","","","","","","","4.29841685295105","4.29841685295105","4.29841685295105","","",""
"210","","","","","","","","","","","","","4.299525737762451","4.299525737762451","4.299525737762451","","",""
"211","","","","","","","","","","","","","4.295656442642212","4.295656442642212","4.295656442642212","","",""
"212","","","","","","","","","","","","","4.299181938171387","4.299181938171387","4.299181938171387","","",""
"213","","","","","","","","","","","","","4.358222246170044","4.358222246170044","4.358222246170044","","",""
"214","","","","","","","","","","","","","4.342287540435791","4.342287540435791","4.342287540435791","","",""
"215","","","","","","","","","","","","","4.300419092178345","4.300419092178345","4.300419092178345","","",""
"216","","","","","","","","","","","","","4.2151994705200195","4.2151994705200195","4.2151994705200195","","",""
"217","","","","","","","","","","","","","4.1847007274627686","4.1847007274627686","4.1847007274627686","","",""
"218","","","","","","","","","","","","","4.176579713821411","4.176579713821411","4.176579713821411","","",""
"219","","","","","","","","","","","","","4.3581764698028564","4.3581764698028564","4.3581764698028564","","",""
"220","","","","","","","","","","","","","4.296804904937744","4.296804904937744","4.296804904937744","","",""
"221","","","","","","","","","","","","","4.304047584533691","4.304047584533691","4.304047584533691","","",""
"222","","","","","","","","","","","","","4.292025089263916","4.292025089263916","4.292025089263916","","",""
"223","","","","","","","","","","","","","4.29245400428772","4.29245400428772","4.29245400428772","","",""
"224","","","","","","","","","","","","","4.235626697540283","4.235626697540283","4.235626697540283","","",""
"225","","","","","","","","","","","","","4.1830055713653564","4.1830055713653564","4.1830055713653564","","",""
"226","","","","","","","","","","","","","4.2313148975372314","4.2313148975372314","4.2313148975372314","","",""
"227","","","","","","","","","","","","","4.304973125457764","4.304973125457764","4.304973125457764","","",""
"228","","","","","","","","","","","","","4.291105508804321","4.291105508804321","4.291105508804321","","",""
"229","","","","","","","","","","","","","4.282545328140259","4.282545328140259","4.282545328140259","","",""
"230","","","","","","","","","","","","","4.29686164855957","4.29686164855957","4.29686164855957","","",""
"231","","","","","","","","","","","","","4.29564356803894","4.29564356803894","4.29564356803894","","",""
"232","","","","","","","","","","","","","4.295288324356079","4.295288324356079","4.295288324356079","","",""
"233","","","","","","","","","","","","","4.300448656082153","4.300448656082153","4.300448656082153","","",""
"234","","","","","","","","","","","","","4.186281681060791","4.186281681060791","4.186281681060791","","",""
"235","","","","","","","","","","","","","4.175518989562988","4.175518989562988","4.175518989562988","","",""
"236","","","","","","","","","","","","","4.28594708442688","4.28594708442688","4.28594708442688","","",""
"237","","","","","","","","","","","","","4.298456192016602","4.298456192016602","4.298456192016602","","",""
"238","","","","","","","","","","","","","4.296842098236084","4.296842098236084","4.296842098236084","","",""
"239","","","","","","","","","","","","","4.296576261520386","4.296576261520386","4.296576261520386","","",""
"240","","","","","","","","","","","","","4.297759532928467","4.297759532928467","4.297759532928467","","",""
"241","","","","","","","","","","","","","4.2969701290130615","4.2969701290130615","4.2969701290130615","","",""
"242","","","","","","","","","","","","","4.297968626022339","4.297968626022339","4.297968626022339","","",""
"243","","","","","","","","","","","","","4.29676079750061","4.29676079750061","4.29676079750061","","",""
"244","","","","","","","","","","","","","4.2075207233428955","4.2075207233428955","4.2075207233428955","","",""
"245","","","","","","","","","","","","","4.188562870025635","4.188562870025635","4.188562870025635","","",""
"246","","","","","","","","","","","","","4.227627515792847","4.227627515792847","4.227627515792847","","",""
"247","","","","","","","","","","","","","4.301501035690308","4.301501035690308","4.301501035690308","","",""
"248","","","","","","","","","","","","","4.291224718093872","4.291224718093872","4.291224718093872","","",""
"249","","","","","","","","","","","","","4.3216118812561035","4.3216118812561035","4.3216118812561035","","",""
"250","","","","","","","","","","","","","4.305922985076904","4.305922985076904","4.305922985076904","","",""
"251","","","","","","","","","","","","","4.301152467727661","4.301152467727661","4.301152467727661","","",""
"252","","","","","","","","","","","","","4.298063278198242","4.298063278198242","4.298063278198242","","",""
"253","","","","","","","","","","","","","4.294363498687744","4.294363498687744","4.294363498687744","","",""
"254","","","","","","","","","","","","","4.2709996700286865","4.2709996700286865","4.2709996700286865","","",""
"255","","","","","","","","","","","","","4.186034440994263","4.186034440994263","4.186034440994263","","",""
"256","","","","","","","","","","","","","4.179922342300415","4.179922342300415","4.179922342300415","","",""
"257","","","","","","","","","","","","","4.294212341308594","4.294212341308594","4.294212341308594","","",""
"258","","","","","","","","","","","","","4.294536352157593","4.294536352157593","4.294536352157593","","",""
"259","","","","","","","","","","","","","4.303274631500244","4.303274631500244","4.303274631500244","","",""
"260","","","","","","","","","","","","","4.299956560134888","4.299956560134888","4.299956560134888","","",""
"261","","","","","","","","","","","","","4.297828912734985","4.297828912734985","4.297828912734985","","",""
"262","","","","","","","","","","","","","4.294805526733398","4.294805526733398","4.294805526733398","","",""
"263","","","","","","","","","","","","","4.305643558502197","4.305643558502197","4.305643558502197","","",""
"264","","","","","","","","","","","","","4.309380292892456","4.309380292892456","4.309380292892456","","",""
"265","","","","","","","","","","","","","4.188084602355957","4.188084602355957","4.188084602355957","","",""
"266","","","","","","","","","","","","","4.181600093841553","4.181600093841553","4.181600093841553","","",""
"267","","","","","","","","","","","","","4.302576065063477","4.302576065063477","4.302576065063477","","",""
"268","","","","","","","","","","","","","4.293766975402832","4.293766975402832","4.293766975402832","","",""
"269","","","","","","","","","","","","","4.29120659828186","4.29120659828186","4.29120659828186","","",""
"270","","","","","","","","","","","","","4.298160076141357","4.298160076141357","4.298160076141357","","",""
"271","","","","","","","","","","","","","4.302948713302612","4.302948713302612","4.302948713302612","","",""
"272","","","","","","","","","","","","","4.303630352020264","4.303630352020264","4.303630352020264","","",""
"273","","","","","","","","","","","","","4.300621271133423","4.300621271133423","4.300621271133423","","",""
"274","","","","","","","","","","","","","4.290791273117065","4.290791273117065","4.290791273117065","","",""
"275","","","","","","","","","","","","","4.190389394760132","4.190389394760132","4.190389394760132","","",""
"276","","","","","","","","","","","","","4.175145387649536","4.175145387649536","4.175145387649536","","",""
"277","","","","","","","","","","","","","4.284903049468994","4.284903049468994","4.284903049468994","","",""
"278","","","","","","","","","","","","","4.296309471130371","4.296309471130371","4.296309471130371","","",""
"279","","","","","","","","","","","","","4.363383054733276","4.363383054733276","4.363383054733276","","",""
"280","","","","","","","","","","","","","4.357646226882935","4.357646226882935","4.357646226882935","","",""
"281","","","","","","","","","","","","","4.357243776321411","4.357243776321411","4.357243776321411","","",""
"282","","","","","","","","","","","","","4.359580755233765","4.359580755233765","4.359580755233765","","",""
"283","","","","","","","","","","","","","4.368908643722534","4.368908643722534","4.368908643722534","","",""
"284","","","","","","","","","","","","","4.338788032531738","4.338788032531738","4.338788032531738","","",""
"285","","","","","","","","","","","","","4.182005167007446","4.182005167007446","4.182005167007446","","",""
"286","","","","","","","","","","","","","4.296084642410278","4.296084642410278","4.296084642410278","","",""
"287","","","","","","","","","","","","","4.294099807739258","4.294099807739258","4.294099807739258","","",""
"288","","","","","","","","","","","","","4.293052673339844","4.293052673339844","4.293052673339844","","",""
"289","","","","","","","","","","","","","4.296272277832031","4.296272277832031","4.296272277832031","","",""
"290","","","","","","","","","","","","","4.294620037078857","4.294620037078857","4.294620037078857","","",""
"291","","","","","","","","","","","","","4.2941529750823975","4.2941529750823975","4.2941529750823975","","",""
"292","","","","","","","","","","","","","4.30052638053894","4.30052638053894","4.30052638053894","","",""
"293","","","","","","","","","","","","","4.300044298171997","4.300044298171997","4.300044298171997","","",""
"294","","","","","","","","","","","","","4.301389932632446","4.301389932632446","4.301389932632446","","",""
"295","","","","","","","","","","","","","4.1823835372924805","4.1823835372924805","4.1823835372924805","","",""
"296","","","","","","","","","","","","","4.180353879928589","4.180353879928589","4.180353879928589","","",""
"297","","","","","","","","","","","","","4.264552593231201","4.264552593231201","4.264552593231201","","",""
"298","","","","","","","","","","","","","4.293348550796509","4.293348550796509","4.293348550796509","","",""
"299","","","","","","","","","","","","","4.30207896232605","4.30207896232605","4.30207896232605","","",""
