"Step","ViT-Tiny_cifar10_lion_512 - train/loss","ViT-Tiny_cifar10_lion_512 - train/loss__MIN","ViT-Tiny_cifar10_lion_512 - train/loss__MAX","ViT-Tiny_cifar10_adafactor_512 - train/loss","ViT-Tiny_cifar10_adafactor_512 - train/loss__MIN","ViT-Tiny_cifar10_adafactor_512 - train/loss__MAX","ViT-Tiny_cifar10_adamw_512 - train/loss","ViT-Tiny_cifar10_adamw_512 - train/loss__MIN","ViT-Tiny_cifar10_adamw_512 - train/loss__MAX","ViT-Tiny_cifar10_adam-mini_512 - train/loss","ViT-Tiny_cifar10_adam-mini_512 - train/loss__MIN","ViT-Tiny_cifar10_adam-mini_512 - train/loss__MAX","ViT-Tiny_cifar10_sgd_512 - train/loss","ViT-Tiny_cifar10_sgd_512 - train/loss__MIN","ViT-Tiny_cifar10_sgd_512 - train/loss__MAX","ViT-Tiny_cifar10_adam_512 - train/loss","ViT-Tiny_cifar10_adam_512 - train/loss__MIN","ViT-Tiny_cifar10_adam_512 - train/loss__MAX"
"15","0.8447215004920959","0.8447215004920959","0.8447215004920959","0.9415825391769409","0.9415825391769409","0.9415825391769409","0.9376424707412719","0.9376424707412719","0.9376424707412719","0.9403098098754883","0.9403098098754883","0.9403098098754883","1.6990763744354247","1.6990763744354247","1.6990763744354247","0.9406180891036987","0.9406180891036987","0.9406180891036987"
"16","0.8084299926757812","0.8084299926757812","0.8084299926757812","0.9222488205909729","0.9222488205909729","0.9222488205909729","0.8951053871154785","0.8951053871154785","0.8951053871154785","0.9311281260490417","0.9311281260490417","0.9311281260490417","1.6900103046417236","1.6900103046417236","1.6900103046417236","0.9207461389541626","0.9207461389541626","0.9207461389541626"
"17","0.770544734954834","0.770544734954834","0.770544734954834","0.8891064964294434","0.8891064964294434","0.8891064964294434","0.8617607177734375","0.8617607177734375","0.8617607177734375","0.9012311061859131","0.9012311061859131","0.9012311061859131","1.6755382919311523","1.6755382919311523","1.6755382919311523","0.8962329181671143","0.8962329181671143","0.8962329181671143"
"18","0.7410435524940491","0.7410435524940491","0.7410435524940491","0.860659677028656","0.860659677028656","0.860659677028656","0.8517366319656372","0.8517366319656372","0.8517366319656372","0.8797449811935425","0.8797449811935425","0.8797449811935425","1.6739806219100952","1.6739806219100952","1.6739806219100952","0.8841421332359314","0.8841421332359314","0.8841421332359314"
"19","0.7082301445007324","0.7082301445007324","0.7082301445007324","0.8441159868240357","0.8441159868240357","0.8441159868240357","0.8110896921157837","0.8110896921157837","0.8110896921157837","0.8583523034095765","0.8583523034095765","0.8583523034095765","1.6546592658996582","1.6546592658996582","1.6546592658996582","0.8554464495658874","0.8554464495658874","0.8554464495658874"
"20","0.6742545642852783","0.6742545642852783","0.6742545642852783","0.8268944294929504","0.8268944294929504","0.8268944294929504","0.7972088258743286","0.7972088258743286","0.7972088258743286","0.8481801487922669","0.8481801487922669","0.8481801487922669","1.6462048568725587","1.6462048568725587","1.6462048568725587","0.8289952556610107","0.8289952556610107","0.8289952556610107"
"21","0.6532710985183716","0.6532710985183716","0.6532710985183716","0.8111812068939209","0.8111812068939209","0.8111812068939209","0.7807937151908875","0.7807937151908875","0.7807937151908875","0.8167284686088562","0.8167284686088562","0.8167284686088562","1.6361492935180664","1.6361492935180664","1.6361492935180664","0.8221534038543701","0.8221534038543701","0.8221534038543701"
"22","0.6254077606201172","0.6254077606201172","0.6254077606201172","0.7749806167602539","0.7749806167602539","0.7749806167602539","0.7544879280090332","0.7544879280090332","0.7544879280090332","0.7897764174461365","0.7897764174461365","0.7897764174461365","1.6255194297790527","1.6255194297790527","1.6255194297790527","0.80049791431427","0.80049791431427","0.80049791431427"
"23","0.5952519786834717","0.5952519786834717","0.5952519786834717","0.7539663261413574","0.7539663261413574","0.7539663261413574","0.7397426525115967","0.7397426525115967","0.7397426525115967","0.7720069370269775","0.7720069370269775","0.7720069370269775","1.6233095642089843","1.6233095642089843","1.6233095642089843","0.7827444320678711","0.7827444320678711","0.7827444320678711"
"24","0.5792130450248718","0.5792130450248718","0.5792130450248718","0.7520335422515869","0.7520335422515869","0.7520335422515869","0.7307832109451294","0.7307832109451294","0.7307832109451294","0.7577769017219543","0.7577769017219543","0.7577769017219543","1.6058340656280519","1.6058340656280519","1.6058340656280519","0.7616432324409484","0.7616432324409484","0.7616432324409484"
"25","0.5496615849494934","0.5496615849494934","0.5496615849494934","0.7271343218803406","0.7271343218803406","0.7271343218803406","0.7099162770271301","0.7099162770271301","0.7099162770271301","0.7488420185089111","0.7488420185089111","0.7488420185089111","1.6033856740951538","1.6033856740951538","1.6033856740951538","0.7353781096458435","0.7353781096458435","0.7353781096458435"
"26","0.5281708303928375","0.5281708303928375","0.5281708303928375","0.7018065250396729","0.7018065250396729","0.7018065250396729","0.6915735313415527","0.6915735313415527","0.6915735313415527","0.732283204460144","0.732283204460144","0.732283204460144","1.5875280784606933","1.5875280784606933","1.5875280784606933","0.7210059003829956","0.7210059003829956","0.7210059003829956"
"27","0.5038825219154358","0.5038825219154358","0.5038825219154358","0.6868529539108277","0.6868529539108277","0.6868529539108277","0.68229628200531","0.68229628200531","0.68229628200531","0.7134487283706665","0.7134487283706665","0.7134487283706665","1.5814823402404785","1.5814823402404785","1.5814823402404785","0.7037117618560791","0.7037117618560791","0.7037117618560791"
"28","0.4857085355758667","0.4857085355758667","0.4857085355758667","0.6728674064636231","0.6728674064636231","0.6728674064636231","0.6624529294013977","0.6624529294013977","0.6624529294013977","0.6884092960357666","0.6884092960357666","0.6884092960357666","1.5776964303970338","1.5776964303970338","1.5776964303970338","0.6991217950820923","0.6991217950820923","0.6991217950820923"
"29","0.4594501081466675","0.4594501081466675","0.4594501081466675","0.6558442141532898","0.6558442141532898","0.6558442141532898","0.6398899747848511","0.6398899747848511","0.6398899747848511","0.6777027153015137","0.6777027153015137","0.6777027153015137","1.5685860092163086","1.5685860092163086","1.5685860092163086","0.6731556886196136","0.6731556886196136","0.6731556886196136"
"30","0.4512297047138214","0.4512297047138214","0.4512297047138214","0.6396169949531555","0.6396169949531555","0.6396169949531555","0.6257442073822022","0.6257442073822022","0.6257442073822022","0.6699949698448181","0.6699949698448181","0.6699949698448181","1.5607111108779907","1.5607111108779907","1.5607111108779907","0.6542355962753296","0.6542355962753296","0.6542355962753296"
"31","0.4264067649841309","0.4264067649841309","0.4264067649841309","0.6267029504776","0.6267029504776","0.6267029504776","0.6123366765975952","0.6123366765975952","0.6123366765975952","0.6495484493255615","0.6495484493255615","0.6495484493255615","1.5565813785552978","1.5565813785552978","1.5565813785552978","0.6533571563720703","0.6533571563720703","0.6533571563720703"
"32","0.41048711938858035","0.41048711938858035","0.41048711938858035","0.6090581158638001","0.6090581158638001","0.6090581158638001","0.59745671210289","0.59745671210289","0.59745671210289","0.6326338338375092","0.6326338338375092","0.6326338338375092","1.548864065170288","1.548864065170288","1.548864065170288","0.6279938941001892","0.6279938941001892","0.6279938941001892"
"33","0.38744619011878967","0.38744619011878967","0.38744619011878967","0.5979541375160218","0.5979541375160218","0.5979541375160218","0.5869051394462586","0.5869051394462586","0.5869051394462586","0.6286376817703248","0.6286376817703248","0.6286376817703248","1.5403566219329834","1.5403566219329834","1.5403566219329834","0.6121807956695556","0.6121807956695556","0.6121807956695556"
"34","0.37354025182724","0.37354025182724","0.37354025182724","0.579912528038025","0.579912528038025","0.579912528038025","0.5649497656822204","0.5649497656822204","0.5649497656822204","0.605031750869751","0.605031750869751","0.605031750869751","1.5334023805618286","1.5334023805618286","1.5334023805618286","0.590278965473175","0.590278965473175","0.590278965473175"
"35","0.3579500799179077","0.3579500799179077","0.3579500799179077","0.5666815757751464","0.5666815757751464","0.5666815757751464","0.5549673572063446","0.5549673572063446","0.5549673572063446","0.6105056687355042","0.6105056687355042","0.6105056687355042","1.526425742340088","1.526425742340088","1.526425742340088","0.5751619616508484","0.5751619616508484","0.5751619616508484"
"36","0.3431788493156433","0.3431788493156433","0.3431788493156433","0.5486495599746705","0.5486495599746705","0.5486495599746705","0.5552136523246766","0.5552136523246766","0.5552136523246766","0.5714637114524841","0.5714637114524841","0.5714637114524841","1.5198438854217529","1.5198438854217529","1.5198438854217529","0.569872525215149","0.569872525215149","0.569872525215149"
"37","0.32898487663269044","0.32898487663269044","0.32898487663269044","0.5319930170059204","0.5319930170059204","0.5319930170059204","0.5396650964736939","0.5396650964736939","0.5396650964736939","0.576280777168274","0.576280777168274","0.576280777168274","1.5177255668640137","1.5177255668640137","1.5177255668640137","0.5656201868057251","0.5656201868057251","0.5656201868057251"
"38","0.31229839806556703","0.31229839806556703","0.31229839806556703","0.5300015810966492","0.5300015810966492","0.5300015810966492","0.5280454199790955","0.5280454199790955","0.5280454199790955","0.5562712841033935","0.5562712841033935","0.5562712841033935","1.5047518115997314","1.5047518115997314","1.5047518115997314","0.5466849300384522","0.5466849300384522","0.5466849300384522"
"39","0.3068049729347229","0.3068049729347229","0.3068049729347229","0.5056646909713746","0.5056646909713746","0.5056646909713746","0.5069220300674439","0.5069220300674439","0.5069220300674439","0.554680214881897","0.554680214881897","0.554680214881897","1.502043546295166","1.502043546295166","1.502043546295166","0.5273863690376281","0.5273863690376281","0.5273863690376281"
"40","0.2904060791492462","0.2904060791492462","0.2904060791492462","0.48785754308700563","0.48785754308700563","0.48785754308700563","0.4977747375011444","0.4977747375011444","0.4977747375011444","0.5397554770469666","0.5397554770469666","0.5397554770469666","1.4932092250823974","1.4932092250823974","1.4932092250823974","0.5119708778381348","0.5119708778381348","0.5119708778381348"
"41","0.2764092607498169","0.2764092607498169","0.2764092607498169","0.47893373556137087","0.47893373556137087","0.47893373556137087","0.48657902278900145","0.48657902278900145","0.48657902278900145","0.521355770778656","0.521355770778656","0.521355770778656","1.487755665588379","1.487755665588379","1.487755665588379","0.5021547461032867","0.5021547461032867","0.5021547461032867"
"42","0.259898290681839","0.259898290681839","0.259898290681839","0.47103513441085815","0.47103513441085815","0.47103513441085815","0.48022924284935","0.48022924284935","0.48022924284935","0.5189005482673645","0.5189005482673645","0.5189005482673645","1.4864427934646607","1.4864427934646607","1.4864427934646607","0.48461267342567443","0.48461267342567443","0.48461267342567443"
"43","0.26192925453186033","0.26192925453186033","0.26192925453186033","0.44818301696777346","0.44818301696777346","0.44818301696777346","0.4544058291435242","0.4544058291435242","0.4544058291435242","0.5056945135116577","0.5056945135116577","0.5056945135116577","1.4795286346435548","1.4795286346435548","1.4795286346435548","0.4815586866855621","0.4815586866855621","0.4815586866855621"
"44","0.2482883883237839","0.2482883883237839","0.2482883883237839","0.4418659986495972","0.4418659986495972","0.4418659986495972","0.45182076082229616","0.45182076082229616","0.45182076082229616","0.49847085647583006","0.49847085647583006","0.49847085647583006","1.4691901702880859","1.4691901702880859","1.4691901702880859","0.4632039532184601","0.4632039532184601","0.4632039532184601"
"45","0.2393394157409668","0.2393394157409668","0.2393394157409668","0.4291407814025879","0.4291407814025879","0.4291407814025879","0.4436746844291687","0.4436746844291687","0.4436746844291687","0.4708381865978241","0.4708381865978241","0.4708381865978241","1.4657406223297118","1.4657406223297118","1.4657406223297118","0.4513731426239014","0.4513731426239014","0.4513731426239014"
"46","0.22817552037239075","0.22817552037239075","0.22817552037239075","0.4227044550895691","0.4227044550895691","0.4227044550895691","0.42776647400856016","0.42776647400856016","0.42776647400856016","0.45513665556907656","0.45513665556907656","0.45513665556907656","1.4631467876434325","1.4631467876434325","1.4631467876434325","0.441098303604126","0.441098303604126","0.441098303604126"
"47","0.2191391559123993","0.2191391559123993","0.2191391559123993","0.4010258054733276","0.4010258054733276","0.4010258054733276","0.42408686628341674","0.42408686628341674","0.42408686628341674","0.454940101146698","0.454940101146698","0.454940101146698","1.4553318912506104","1.4553318912506104","1.4553318912506104","0.42965452766418455","0.42965452766418455","0.42965452766418455"
"48","0.21258057701587676","0.21258057701587676","0.21258057701587676","0.38274434962272647","0.38274434962272647","0.38274434962272647","0.3969539214134216","0.3969539214134216","0.3969539214134216","0.45416619300842287","0.45416619300842287","0.45416619300842287","1.4519010526657103","1.4519010526657103","1.4519010526657103","0.4236355085372925","0.4236355085372925","0.4236355085372925"
"49","0.2027063591480255","0.2027063591480255","0.2027063591480255","0.376573522901535","0.376573522901535","0.376573522901535","0.39382712507247924","0.39382712507247924","0.39382712507247924","0.42825645160675047","0.42825645160675047","0.42825645160675047","1.4455047622680663","1.4455047622680663","1.4455047622680663","0.39439452753067017","0.39439452753067017","0.39439452753067017"
"50","0.2007347063064575","0.2007347063064575","0.2007347063064575","0.36908425965309144","0.36908425965309144","0.36908425965309144","0.3755619023323059","0.3755619023323059","0.3755619023323059","0.4166077374458313","0.4166077374458313","0.4166077374458313","1.4375376447677612","1.4375376447677612","1.4375376447677612","0.4008883961677551","0.4008883961677551","0.4008883961677551"
"51","0.19258519716262817","0.19258519716262817","0.19258519716262817","0.35192157487869263","0.35192157487869263","0.35192157487869263","0.36821357555389406","0.36821357555389406","0.36821357555389406","0.4119074510574341","0.4119074510574341","0.4119074510574341","1.4344661516189576","1.4344661516189576","1.4344661516189576","0.39120764842033384","0.39120764842033384","0.39120764842033384"
"52","0.18548692815303802","0.18548692815303802","0.18548692815303802","0.3428998909473419","0.3428998909473419","0.3428998909473419","0.3602654722213745","0.3602654722213745","0.3602654722213745","0.3906687271118164","0.3906687271118164","0.3906687271118164","1.4305209211349488","1.4305209211349488","1.4305209211349488","0.36771476492881777","0.36771476492881777","0.36771476492881777"
"53","0.17372375338077545","0.17372375338077545","0.17372375338077545","0.3404958658218384","0.3404958658218384","0.3404958658218384","0.35442697439193727","0.35442697439193727","0.35442697439193727","0.3825928099155426","0.3825928099155426","0.3825928099155426","1.427116202545166","1.427116202545166","1.427116202545166","0.36835186920166013","0.36835186920166013","0.36835186920166013"
"54","0.17518262724876404","0.17518262724876404","0.17518262724876404","0.3208434307098389","0.3208434307098389","0.3208434307098389","0.3531412989616394","0.3531412989616394","0.3531412989616394","0.370532210111618","0.370532210111618","0.370532210111618","1.421707400894165","1.421707400894165","1.421707400894165","0.3516436876296997","0.3516436876296997","0.3516436876296997"
"55","0.17588794310092926","0.17588794310092926","0.17588794310092926","0.3087368821144104","0.3087368821144104","0.3087368821144104","0.32968045253753664","0.32968045253753664","0.32968045253753664","0.35474481649398804","0.35474481649398804","0.35474481649398804","1.4128085973739624","1.4128085973739624","1.4128085973739624","0.341319092464447","0.341319092464447","0.341319092464447"
"56","0.15946979823112487","0.15946979823112487","0.15946979823112487","0.29539638986587524","0.29539638986587524","0.29539638986587524","0.3257729609966278","0.3257729609966278","0.3257729609966278","0.3398405170917511","0.3398405170917511","0.3398405170917511","1.4071953687667846","1.4071953687667846","1.4071953687667846","0.328135578584671","0.328135578584671","0.328135578584671"
"57","","","","0.29058093390464784","0.29058093390464784","0.29058093390464784","0.3334223521232605","0.3334223521232605","0.3334223521232605","0.3275859136581421","0.3275859136581421","0.3275859136581421","1.4017376811981201","1.4017376811981201","1.4017376811981201","0.31472916011810304","0.31472916011810304","0.31472916011810304"
"58","","","","0.2805699048042297","0.2805699048042297","0.2805699048042297","0.30213217453956603","0.30213217453956603","0.30213217453956603","0.3284541818857193","0.3284541818857193","0.3284541818857193","1.3979452613830567","1.3979452613830567","1.3979452613830567","0.31639422097206116","0.31639422097206116","0.31639422097206116"
"59","","","","0.2682346374511719","0.2682346374511719","0.2682346374511719","0.2950618359565735","0.2950618359565735","0.2950618359565735","0.3112394209861755","0.3112394209861755","0.3112394209861755","1.3916112630844115","1.3916112630844115","1.3916112630844115","0.2997603183746338","0.2997603183746338","0.2997603183746338"
"60","","","","0.2564303099632263","0.2564303099632263","0.2564303099632263","0.28216558542251585","0.28216558542251585","0.28216558542251585","0.29722532534599305","0.29722532534599305","0.29722532534599305","1.3892734090805055","1.3892734090805055","1.3892734090805055","0.2916776718378067","0.2916776718378067","0.2916776718378067"
"61","","","","0.2519537901878357","0.2519537901878357","0.2519537901878357","0.2741304967880249","0.2741304967880249","0.2741304967880249","0.3098148208618164","0.3098148208618164","0.3098148208618164","1.3853124597549438","1.3853124597549438","1.3853124597549438","0.2653474764823914","0.2653474764823914","0.2653474764823914"
"62","","","","0.24082476778030396","0.24082476778030396","0.24082476778030396","0.2692942490577698","0.2692942490577698","0.2692942490577698","0.28101318883895876","0.28101318883895876","0.28101318883895876","1.3795666841506957","1.3795666841506957","1.3795666841506957","0.2690479853630066","0.2690479853630066","0.2690479853630066"
"63","","","","0.22648815078735351","0.22648815078735351","0.22648815078735351","0.25208226709365844","0.25208226709365844","0.25208226709365844","0.27919224994182584","0.27919224994182584","0.27919224994182584","1.3803348100662232","1.3803348100662232","1.3803348100662232","0.2644352550029755","0.2644352550029755","0.2644352550029755"
"64","","","","0.22250752353668213","0.22250752353668213","0.22250752353668213","0.24964583292007447","0.24964583292007447","0.24964583292007447","0.2708578670978546","0.2708578670978546","0.2708578670978546","1.3715421895980835","1.3715421895980835","1.3715421895980835","0.2681713370323181","0.2681713370323181","0.2681713370323181"
"65","","","","0.20771119599342347","0.20771119599342347","0.20771119599342347","0.23798585872650146","0.23798585872650146","0.23798585872650146","0.261211094379425","0.261211094379425","0.261211094379425","1.3655088012695313","1.3655088012695313","1.3655088012695313","0.24721710124015808","0.24721710124015808","0.24721710124015808"
"66","","","","0.20991163959503173","0.20991163959503173","0.20991163959503173","0.24020211820602416","0.24020211820602416","0.24020211820602416","0.24789523696899415","0.24789523696899415","0.24789523696899415","1.364620573425293","1.364620573425293","1.364620573425293","0.231945272731781","0.231945272731781","0.231945272731781"
"67","","","","0.20220498839616777","0.20220498839616777","0.20220498839616777","0.2154579949617386","0.2154579949617386","0.2154579949617386","0.25473770117759703","0.25473770117759703","0.25473770117759703","1.362205645942688","1.362205645942688","1.362205645942688","0.22691171464920043","0.22691171464920043","0.22691171464920043"
"68","","","","0.19087762231826783","0.19087762231826783","0.19087762231826783","0.21275326433181763","0.21275326433181763","0.21275326433181763","0.25811213991641996","0.25811213991641996","0.25811213991641996","1.355060704421997","1.355060704421997","1.355060704421997","0.21091412827968598","0.21091412827968598","0.21091412827968598"
"69","","","","0.18768023748397827","0.18768023748397827","0.18768023748397827","0.21588505606651306","0.21588505606651306","0.21588505606651306","0.22506272251605988","0.22506272251605988","0.22506272251605988","1.3496296840667725","1.3496296840667725","1.3496296840667725","0.20228350875377654","0.20228350875377654","0.20228350875377654"
"70","","","","0.17992457189559938","0.17992457189559938","0.17992457189559938","0.19997868740558625","0.19997868740558625","0.19997868740558625","0.22470098967552185","0.22470098967552185","0.22470098967552185","1.3473399293899535","1.3473399293899535","1.3473399293899535","0.22027765648365022","0.22027765648365022","0.22027765648365022"
"71","","","","0.17621586799621583","0.17621586799621583","0.17621586799621583","0.19801122589111328","0.19801122589111328","0.19801122589111328","0.217491153717041","0.217491153717041","0.217491153717041","1.344956007385254","1.344956007385254","1.344956007385254","0.18761446185112","0.18761446185112","0.18761446185112"
"72","","","","0.17235673179626465","0.17235673179626465","0.17235673179626465","0.209662913107872","0.209662913107872","0.209662913107872","0.21585318186283112","0.21585318186283112","0.21585318186283112","1.3412783027648927","1.3412783027648927","1.3412783027648927","0.19400286988019944","0.19400286988019944","0.19400286988019944"
"73","","","","0.1571548412322998","0.1571548412322998","0.1571548412322998","0.18969893933534623","0.18969893933534623","0.18969893933534623","0.17974579265117646","0.17974579265117646","0.17974579265117646","1.3390590198516845","1.3390590198516845","1.3390590198516845","0.16959423203468324","0.16959423203468324","0.16959423203468324"
"74","","","","0.15784714107513428","0.15784714107513428","0.15784714107513428","0.17129458680152893","0.17129458680152893","0.17129458680152893","0.17830350952148438","0.17830350952148438","0.17830350952148438","1.3391625633239745","1.3391625633239745","1.3391625633239745","0.17332463657855987","0.17332463657855987","0.17332463657855987"
"75","","","","0.15279768526554108","0.15279768526554108","0.15279768526554108","","","","0.20020088229179384","0.20020088229179384","0.20020088229179384","1.3324338109970093","1.3324338109970093","1.3324338109970093","0.17265273537635803","0.17265273537635803","0.17265273537635803"
"76","","","","0.1448067053794861","0.1448067053794861","0.1448067053794861","","","","0.18186947131156922","0.18186947131156922","0.18186947131156922","1.331710540008545","1.331710540008545","1.331710540008545","","",""
"77","","","","0.14312400238513948","0.14312400238513948","0.14312400238513948","","","","0.16943461141586302","0.16943461141586302","0.16943461141586302","1.323576682472229","1.323576682472229","1.323576682472229","","",""
"78","","","","","","","","","","0.17488981087207794","0.17488981087207794","0.17488981087207794","1.3212036323547363","1.3212036323547363","1.3212036323547363","","",""
"79","","","","","","","","","","0.15234149518013002","0.15234149518013002","0.15234149518013002","1.3179538242340088","1.3179538242340088","1.3179538242340088","","",""
"80","","","","","","","","","","0.15222800824642183","0.15222800824642183","0.15222800824642183","1.3104599586486816","1.3104599586486816","1.3104599586486816","","",""
"81","","","","","","","","","","0.1573769428253174","0.1573769428253174","0.1573769428253174","1.3096100343704224","1.3096100343704224","1.3096100343704224","","",""
"82","","","","","","","","","","0.156334610581398","0.156334610581398","0.156334610581398","1.3058090240478515","1.3058090240478515","1.3058090240478515","","",""
"83","","","","","","","","","","0.143840745306015","0.143840745306015","0.143840745306015","1.2976282737731935","1.2976282737731935","1.2976282737731935","","",""
"84","","","","","","","","","","0.14294734193086625","0.14294734193086625","0.14294734193086625","1.2940673538208007","1.2940673538208007","1.2940673538208007","","",""
"85","","","","","","","","","","0.13507610375881196","0.13507610375881196","0.13507610375881196","1.293459341430664","1.293459341430664","1.293459341430664","","",""
"86","","","","","","","","","","0.13026513545513152","0.13026513545513152","0.13026513545513152","1.2962164199829103","1.2962164199829103","1.2962164199829103","","",""
"87","","","","","","","","","","","","","1.2880931297302247","1.2880931297302247","1.2880931297302247","","",""
"88","","","","","","","","","","","","","1.288232945251465","1.288232945251465","1.288232945251465","","",""
"89","","","","","","","","","","","","","1.2830117561340333","1.2830117561340333","1.2830117561340333","","",""
"90","","","","","","","","","","","","","1.2834779850006104","1.2834779850006104","1.2834779850006104","","",""
