"Step","ViT-Tiny_cifar10_lion_256 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar10_lion_256 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar10_lion_256 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar10_adafactor_256 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar10_adafactor_256 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar10_adafactor_256 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar10_adamw_256 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar10_adamw_256 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar10_adamw_256 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar10_adam-mini_256 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar10_adam-mini_256 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar10_adam-mini_256 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar10_sgd_256 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar10_sgd_256 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar10_sgd_256 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar10_adam_256 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar10_adam_256 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar10_adam_256 - memory/train_peak_gpu_memory_mb__MAX"
"10","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"11","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"12","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"13","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"14","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"15","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"16","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"17","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"18","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"19","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"20","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"21","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"22","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"23","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"24","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"25","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"26","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"27","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"28","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"29","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"30","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"31","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"32","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"33","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"34","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"35","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"36","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"37","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"38","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"39","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"40","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"41","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"42","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"43","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"44","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"45","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"46","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"47","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"48","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"49","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"50","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"51","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"52","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"53","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"54","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"55","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"56","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"57","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"58","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"59","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"60","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"61","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"62","2572.97021484375","2572.97021484375","2572.97021484375","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"63","","","","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"64","","","","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"65","","","","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"66","","","","2573.36279296875","2573.36279296875","2573.36279296875","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"67","","","","","","","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"68","","","","","","","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"69","","","","","","","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"70","","","","","","","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"71","","","","","","","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","2593.44970703125","2593.44970703125","2593.44970703125"
"72","","","","","","","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"73","","","","","","","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"74","","","","","","","2593.44970703125","2593.44970703125","2593.44970703125","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"75","","","","","","","","","","2573.24462890625","2573.24462890625","2573.24462890625","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"76","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"77","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"78","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"79","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"80","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"81","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"82","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"83","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"84","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"85","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"86","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"87","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"88","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"89","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"90","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"91","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"92","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"93","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"94","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"95","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"96","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"97","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"98","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"99","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"100","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"101","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"102","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"103","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"104","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"105","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"106","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"107","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"108","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"109","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"110","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"111","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"112","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"113","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"114","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"115","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
"116","","","","","","","","","","","","","2572.97021484375","2572.97021484375","2572.97021484375","","",""
