"Step","ViT-Tiny_cifar10_lion_512 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar10_lion_512 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar10_lion_512 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar10_adafactor_512 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar10_adafactor_512 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar10_adafactor_512 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar10_adamw_512 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar10_adamw_512 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar10_adamw_512 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar10_adam-mini_512 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar10_adam-mini_512 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar10_adam-mini_512 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar10_sgd_512 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar10_sgd_512 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar10_sgd_512 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar10_adam_512 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar10_adam_512 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar10_adam_512 - memory/train_peak_gpu_memory_mb__MAX"
"13","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"14","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"15","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"16","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"17","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"18","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"19","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"20","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"21","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"22","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"23","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"24","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"25","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"26","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"27","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"28","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"29","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"30","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"31","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"32","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"33","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"34","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"35","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"36","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"37","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"38","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"39","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"40","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"41","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"42","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"43","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"44","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"45","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"46","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"47","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"48","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"49","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"50","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"51","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"52","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"53","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"54","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"55","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"56","5042.92724609375","5042.92724609375","5042.92724609375","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"57","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"58","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"59","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"60","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"61","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"62","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"63","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"64","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"65","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"66","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"67","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"68","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"69","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"70","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"71","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"72","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"73","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"74","","","","5043.31982421875","5043.31982421875","5043.31982421875","5063.40673828125","5063.40673828125","5063.40673828125","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"75","","","","5043.31982421875","5043.31982421875","5043.31982421875","","","","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","5063.40673828125","5063.40673828125","5063.40673828125"
"76","","","","5043.31982421875","5043.31982421875","5043.31982421875","","","","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"77","","","","5043.31982421875","5043.31982421875","5043.31982421875","","","","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"78","","","","","","","","","","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"79","","","","","","","","","","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"80","","","","","","","","","","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"81","","","","","","","","","","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"82","","","","","","","","","","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"83","","","","","","","","","","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"84","","","","","","","","","","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"85","","","","","","","","","","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"86","","","","","","","","","","5043.20166015625","5043.20166015625","5043.20166015625","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"87","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"88","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"89","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"90","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"91","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"92","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"93","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"94","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"95","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"96","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"97","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"98","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"99","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"100","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"101","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"102","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"103","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"104","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"105","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"106","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
"107","","","","","","","","","","","","","5042.92724609375","5042.92724609375","5042.92724609375","","",""
