"Step","ViT-Tiny_cifar100_lion_256 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_lion_256 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_lion_256 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_adafactor_256 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_adafactor_256 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_adafactor_256 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_adamw_256 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_adamw_256 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_adamw_256 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_adam-mini_256 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_adam-mini_256 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_adam-mini_256 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_sgd_256 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_sgd_256 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_sgd_256 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_adam_256 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_adam_256 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_adam_256 - memory/train_peak_gpu_memory_mb__MAX"
"10","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"11","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"12","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"13","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"14","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"15","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"16","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"17","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"18","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"19","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"20","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"21","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"22","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"23","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"24","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"25","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"26","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"27","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"28","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"29","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"30","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"31","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"32","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"33","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"34","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"35","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"36","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"37","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"38","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"39","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"40","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"41","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"42","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"43","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"44","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"45","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"46","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"47","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"48","2573.32177734375","2573.32177734375","2573.32177734375","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"49","","","","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"50","","","","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"51","","","","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"52","","","","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"53","","","","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"54","","","","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"55","","","","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"56","","","","2573.71435546875","2573.71435546875","2573.71435546875","2593.8671875","2593.8671875","2593.8671875","2573.59619140625","2573.59619140625","2573.59619140625","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"57","","","","2573.71435546875","2573.71435546875","2573.71435546875","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"58","","","","2573.71435546875","2573.71435546875","2573.71435546875","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"59","","","","2573.71435546875","2573.71435546875","2573.71435546875","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","2593.8671875","2593.8671875","2593.8671875"
"60","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"61","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"62","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"63","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"64","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"65","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"66","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"67","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"68","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"69","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"70","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"71","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"72","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"73","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"74","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"75","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"76","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"77","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"78","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"79","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"80","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"81","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"82","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"83","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"84","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"85","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"86","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"87","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"88","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"89","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"90","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"91","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"92","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"93","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"94","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"95","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"96","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"97","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"98","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"99","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"100","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"101","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"102","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"103","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"104","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"105","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"106","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"107","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"108","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"109","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"110","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"111","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"112","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"113","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"114","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"115","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"116","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"117","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"118","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"119","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"120","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"121","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"122","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"123","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"124","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"125","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"126","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"127","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"128","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"129","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"130","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"131","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"132","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"133","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"134","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"135","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"136","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"137","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"138","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"139","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"140","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"141","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"142","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"143","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"144","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"145","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"146","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"147","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"148","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"149","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"150","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"151","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"152","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"153","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"154","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"155","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"156","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"157","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"158","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
"159","","","","","","","","","","","","","2573.32177734375","2573.32177734375","2573.32177734375","","",""
