"Step","ViT-Tiny_cifar100_lion_512 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_lion_512 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_lion_512 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_adafactor_512 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_adafactor_512 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_adafactor_512 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_adamw_512 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_adamw_512 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_adamw_512 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_adam-mini_512 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_adam-mini_512 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_adam-mini_512 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_sgd_512 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_sgd_512 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_sgd_512 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_adam_512 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_adam_512 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_adam_512 - memory/train_peak_gpu_memory_mb__MAX"
"152","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"153","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"154","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"155","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"156","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"157","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"158","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"159","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"160","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"161","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"162","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"163","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"164","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"165","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"166","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"167","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"168","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"169","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"170","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"171","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"172","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"173","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"174","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"175","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"176","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"177","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"178","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"179","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"180","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"181","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"182","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"183","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"184","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"185","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"186","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"187","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"188","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"189","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"190","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"191","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"192","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"193","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"194","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"195","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"196","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"197","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"198","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"199","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"200","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"201","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"202","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"203","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"204","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"205","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"206","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"207","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"208","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"209","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"210","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"211","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"212","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"213","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"214","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"215","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"216","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"217","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"218","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"219","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"220","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"221","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"222","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"223","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"224","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"225","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"226","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"227","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"228","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"229","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"230","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"231","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"232","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"233","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"234","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"235","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"236","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"237","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"238","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"239","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"240","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"241","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"242","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"243","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"244","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"245","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"246","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"247","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"248","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"249","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"250","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"251","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"252","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"253","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"254","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"255","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"256","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"257","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"258","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"259","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"260","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"261","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"262","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"263","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"264","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"265","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"266","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"267","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"268","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"269","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"270","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"271","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"272","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"273","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"274","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"275","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"276","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"277","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"278","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"279","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"280","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"281","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"282","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"283","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"284","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"285","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"286","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"287","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"288","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"289","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"290","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"291","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"292","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"293","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"294","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"295","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"296","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"297","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"298","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
"299","","","","","","","","","","","","","5043.36669921875","5043.36669921875","5043.36669921875","","",""
