"Step","ViT-Tiny_cifar100_lion_1024 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_lion_1024 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_lion_1024 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_adafactor_1024 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_adafactor_1024 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_adafactor_1024 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_adamw_1024 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_adamw_1024 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_adamw_1024 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_adam-mini_1024 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_adam-mini_1024 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_adam-mini_1024 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_sgd_1024 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_sgd_1024 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_sgd_1024 - memory/train_peak_gpu_memory_mb__MAX","ViT-Tiny_cifar100_adam_1024 - memory/train_peak_gpu_memory_mb","ViT-Tiny_cifar100_adam_1024 - memory/train_peak_gpu_memory_mb__MIN","ViT-Tiny_cifar100_adam_1024 - memory/train_peak_gpu_memory_mb__MAX"
"10","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"11","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"12","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"13","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"14","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"15","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"16","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"17","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"18","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"19","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"20","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"21","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"22","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"23","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"24","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"25","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"26","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"27","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"28","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"29","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"30","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"31","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"32","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"33","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"34","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"35","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"36","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"37","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"38","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"39","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"40","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"41","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"42","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"43","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"44","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"45","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"46","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"47","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"48","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"49","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"50","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"51","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"52","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"53","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"54","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"55","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"56","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"57","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"58","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"59","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"60","9939.45654296875","9939.45654296875","9939.45654296875","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"61","","","","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"62","","","","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"63","","","","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"64","","","","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"65","","","","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","9939.73095703125","9939.73095703125","9939.73095703125","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"66","","","","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","","","","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"67","","","","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","","","","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"68","","","","9939.84912109375","9939.84912109375","9939.84912109375","9960.001953125","9960.001953125","9960.001953125","","","","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"69","","","","","","","9960.001953125","9960.001953125","9960.001953125","","","","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"70","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"71","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"72","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","9960.001953125","9960.001953125","9960.001953125"
"73","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"74","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"75","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"76","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"77","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"78","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"79","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"80","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"81","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"82","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"83","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"84","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"85","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"86","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"87","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"88","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"89","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"90","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"91","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"92","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"93","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"94","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"95","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"96","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"97","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"98","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"99","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"100","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"101","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"102","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"103","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"104","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"105","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"106","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"107","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"108","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"109","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"110","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"111","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"112","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"113","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"114","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"115","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"116","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"117","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"118","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"119","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"120","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"121","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"122","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"123","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"124","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"125","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"126","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"127","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"128","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"129","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"130","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"131","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
"132","","","","","","","","","","","","","9939.45654296875","9939.45654296875","9939.45654296875","","",""
