"Step","ViT-Tiny_cifar10_lion_1024 - train/loss","ViT-Tiny_cifar10_lion_1024 - train/loss__MIN","ViT-Tiny_cifar10_lion_1024 - train/loss__MAX","ViT-Tiny_cifar10_adafactor_1024 - train/loss","ViT-Tiny_cifar10_adafactor_1024 - train/loss__MIN","ViT-Tiny_cifar10_adafactor_1024 - train/loss__MAX","ViT-Tiny_cifar10_adamw_1024 - train/loss","ViT-Tiny_cifar10_adamw_1024 - train/loss__MIN","ViT-Tiny_cifar10_adamw_1024 - train/loss__MAX","ViT-Tiny_cifar10_adam-mini_1024 - train/loss","ViT-Tiny_cifar10_adam-mini_1024 - train/loss__MIN","ViT-Tiny_cifar10_adam-mini_1024 - train/loss__MAX","ViT-Tiny_cifar10_sgd_1024 - train/loss","ViT-Tiny_cifar10_sgd_1024 - train/loss__MIN","ViT-Tiny_cifar10_sgd_1024 - train/loss__MAX","ViT-Tiny_cifar10_adam_1024 - train/loss","ViT-Tiny_cifar10_adam_1024 - train/loss__MIN","ViT-Tiny_cifar10_adam_1024 - train/loss__MAX"
"10","1.2927430038452148","1.2927430038452148","1.2927430038452148","1.176295788383484","1.176295788383484","1.176295788383484","1.1807308032989503","1.1807308032989503","1.1807308032989503","1.2255247648239136","1.2255247648239136","1.2255247648239136","1.9022509466171265","1.9022509466171265","1.9022509466171265","1.1760094274520874","1.1760094274520874","1.1760094274520874"
"11","1.2530303649902343","1.2530303649902343","1.2530303649902343","1.1512661109924316","1.1512661109924316","1.1512661109924316","1.1494973724365234","1.1494973724365234","1.1494973724365234","1.1678878004074096","1.1678878004074096","1.1678878004074096","1.8783359468460084","1.8783359468460084","1.8783359468460084","1.1322545030593871","1.1322545030593871","1.1322545030593871"
"12","1.212074620628357","1.212074620628357","1.212074620628357","1.1085589168548584","1.1085589168548584","1.1085589168548584","1.0982223559379578","1.0982223559379578","1.0982223559379578","1.1413028202056885","1.1413028202056885","1.1413028202056885","1.8553737434387207","1.8553737434387207","1.8553737434387207","1.083407399559021","1.083407399559021","1.083407399559021"
"13","1.1728857496261598","1.1728857496261598","1.1728857496261598","1.0755531693458558","1.0755531693458558","1.0755531693458558","1.08290249710083","1.08290249710083","1.08290249710083","1.095146276473999","1.095146276473999","1.095146276473999","1.8360105854034423","1.8360105854034423","1.8360105854034423","1.0745758741378784","1.0745758741378784","1.0745758741378784"
"14","1.138650096511841","1.138650096511841","1.138650096511841","1.0560931858062743","1.0560931858062743","1.0560931858062743","1.0688733507156372","1.0688733507156372","1.0688733507156372","1.0837416538238525","1.0837416538238525","1.0837416538238525","1.8157154436111451","1.8157154436111451","1.8157154436111451","1.0303448797225951","1.0303448797225951","1.0303448797225951"
"15","1.0993253299713135","1.0993253299713135","1.0993253299713135","1.0215171033859254","1.0215171033859254","1.0215171033859254","1.0228829067230225","1.0228829067230225","1.0228829067230225","1.0726496355056763","1.0726496355056763","1.0726496355056763","1.8015137775421142","1.8015137775421142","1.8015137775421142","1.0155260568618774","1.0155260568618774","1.0155260568618774"
"16","1.0729323143959046","1.0729323143959046","1.0729323143959046","1.004534966468811","1.004534966468811","1.004534966468811","1.0239637460708617","1.0239637460708617","1.0239637460708617","1.0400684638977051","1.0400684638977051","1.0400684638977051","1.7901466449737549","1.7901466449737549","1.7901466449737549","1.0074066884994506","1.0074066884994506","1.0074066884994506"
"17","1.0400766450881958","1.0400766450881958","1.0400766450881958","0.9672450590133667","0.9672450590133667","0.9672450590133667","0.9672562944412232","0.9672562944412232","0.9672562944412232","1.0173888492584229","1.0173888492584229","1.0173888492584229","1.7751157974243164","1.7751157974243164","1.7751157974243164","0.9833905046463013","0.9833905046463013","0.9833905046463013"
"18","1.001268098449707","1.001268098449707","1.001268098449707","0.955201566696167","0.955201566696167","0.955201566696167","0.9495568325996399","0.9495568325996399","0.9495568325996399","1.0091134929656982","1.0091134929656982","1.0091134929656982","1.767007416152954","1.767007416152954","1.767007416152954","0.950602131652832","0.950602131652832","0.950602131652832"
"19","0.9856859035491944","0.9856859035491944","0.9856859035491944","0.9177032825469971","0.9177032825469971","0.9177032825469971","0.934908784866333","0.934908784866333","0.934908784866333","0.98015983543396","0.98015983543396","0.98015983543396","1.7596878116607666","1.7596878116607666","1.7596878116607666","0.9448485851287842","0.9448485851287842","0.9448485851287842"
"20","0.951381298828125","0.951381298828125","0.951381298828125","0.9094028391838074","0.9094028391838074","0.9094028391838074","0.9350293847084046","0.9350293847084046","0.9350293847084046","0.942580818939209","0.942580818939209","0.942580818939209","1.7517795402526855","1.7517795402526855","1.7517795402526855","0.9149183570861816","0.9149183570861816","0.9149183570861816"
"21","0.9242949088096619","0.9242949088096619","0.9242949088096619","0.9194536023139953","0.9194536023139953","0.9194536023139953","0.8870595500946045","0.8870595500946045","0.8870595500946045","0.9371708766937256","0.9371708766937256","0.9371708766937256","1.7430335975646973","1.7430335975646973","1.7430335975646973","0.8841942560195923","0.8841942560195923","0.8841942560195923"
"22","0.8989168165206909","0.8989168165206909","0.8989168165206909","0.8789700038909912","0.8789700038909912","0.8789700038909912","0.87850315990448","0.87850315990448","0.87850315990448","0.9186118584632873","0.9186118584632873","0.9186118584632873","1.7391943590164185","1.7391943590164185","1.7391943590164185","0.8755643051147461","0.8755643051147461","0.8755643051147461"
"23","0.8711031972885132","0.8711031972885132","0.8711031972885132","0.8550710395812988","0.8550710395812988","0.8550710395812988","0.853461856842041","0.853461856842041","0.853461856842041","0.8798008749008178","0.8798008749008178","0.8798008749008178","1.7303136938095092","1.7303136938095092","1.7303136938095092","0.8625923956871032","0.8625923956871032","0.8625923956871032"
"24","0.8452782285690308","0.8452782285690308","0.8452782285690308","0.8351945247650147","0.8351945247650147","0.8351945247650147","0.8346805054664612","0.8346805054664612","0.8346805054664612","0.8771908472061157","0.8771908472061157","0.8771908472061157","1.7247358112335205","1.7247358112335205","1.7247358112335205","0.8417492792129516","0.8417492792129516","0.8417492792129516"
"25","0.8182070996284485","0.8182070996284485","0.8182070996284485","0.8238263462066651","0.8238263462066651","0.8238263462066651","0.8441719276428222","0.8441719276428222","0.8441719276428222","0.8698608193397522","0.8698608193397522","0.8698608193397522","1.7218029722213746","1.7218029722213746","1.7218029722213746","0.8167086544036866","0.8167086544036866","0.8167086544036866"
"26","0.7900906463623046","0.7900906463623046","0.7900906463623046","0.8008655809402466","0.8008655809402466","0.8008655809402466","0.8116036869049073","0.8116036869049073","0.8116036869049073","0.8267995134353637","0.8267995134353637","0.8267995134353637","1.7109901580810547","1.7109901580810547","1.7109901580810547","0.8246887914657592","0.8246887914657592","0.8246887914657592"
"27","0.7656069808959961","0.7656069808959961","0.7656069808959961","0.7787605647087097","0.7787605647087097","0.7787605647087097","0.8013392169952392","0.8013392169952392","0.8013392169952392","0.81140591506958","0.81140591506958","0.81140591506958","1.7021021705627442","1.7021021705627442","1.7021021705627442","0.7857026966094971","0.7857026966094971","0.7857026966094971"
"28","0.7541668226242065","0.7541668226242065","0.7541668226242065","0.7617431846618652","0.7617431846618652","0.7617431846618652","0.775152547454834","0.775152547454834","0.775152547454834","0.8435007754325867","0.8435007754325867","0.8435007754325867","1.7013178714752197","1.7013178714752197","1.7013178714752197","0.7866600938796997","0.7866600938796997","0.7866600938796997"
"29","0.7275049192428589","0.7275049192428589","0.7275049192428589","0.7566410066604614","0.7566410066604614","0.7566410066604614","0.7641340902328492","0.7641340902328492","0.7641340902328492","0.7963515964508057","0.7963515964508057","0.7963515964508057","1.6948018100738524","1.6948018100738524","1.6948018100738524","0.7579062736511231","0.7579062736511231","0.7579062736511231"
"30","0.7034477306365967","0.7034477306365967","0.7034477306365967","0.740057044506073","0.740057044506073","0.740057044506073","0.7803669105529785","0.7803669105529785","0.7803669105529785","0.7741754951477051","0.7741754951477051","0.7741754951477051","1.6866464502334595","1.6866464502334595","1.6866464502334595","0.763442725944519","0.763442725944519","0.763442725944519"
"31","0.6818498554229736","0.6818498554229736","0.6818498554229736","0.7262644171714783","0.7262644171714783","0.7262644171714783","0.7407863726615905","0.7407863726615905","0.7407863726615905","0.7765469106674194","0.7765469106674194","0.7765469106674194","1.684107844734192","1.684107844734192","1.684107844734192","0.734135188293457","0.734135188293457","0.734135188293457"
"32","0.66172772731781","0.66172772731781","0.66172772731781","0.6984754734992981","0.6984754734992981","0.6984754734992981","0.7362260038375854","0.7362260038375854","0.7362260038375854","0.7604603749275207","0.7604603749275207","0.7604603749275207","1.6735074676513673","1.6735074676513673","1.6735074676513673","0.7181135493278503","0.7181135493278503","0.7181135493278503"
"33","0.6380811149597168","0.6380811149597168","0.6380811149597168","0.6921838537216186","0.6921838537216186","0.6921838537216186","0.7215199211120605","0.7215199211120605","0.7215199211120605","0.7341634839057922","0.7341634839057922","0.7341634839057922","1.6721787586212158","1.6721787586212158","1.6721787586212158","0.7056469022750854","0.7056469022750854","0.7056469022750854"
"34","0.6238124096870422","0.6238124096870422","0.6238124096870422","0.6755125183105469","0.6755125183105469","0.6755125183105469","0.6968242286682129","0.6968242286682129","0.6968242286682129","0.7188843541145324","0.7188843541145324","0.7188843541145324","1.6621363502502442","1.6621363502502442","1.6621363502502442","0.6964085865020752","0.6964085865020752","0.6964085865020752"
"35","0.6050210230827332","0.6050210230827332","0.6050210230827332","0.6664134555816651","0.6664134555816651","0.6664134555816651","0.6942695225715637","0.6942695225715637","0.6942695225715637","0.6908358402252197","0.6908358402252197","0.6908358402252197","1.6576362020492554","1.6576362020492554","1.6576362020492554","0.6810458184242248","0.6810458184242248","0.6810458184242248"
"36","0.5832618898391724","0.5832618898391724","0.5832618898391724","0.6602183871269226","0.6602183871269226","0.6602183871269226","0.6678918609619141","0.6678918609619141","0.6678918609619141","0.7241143635749817","0.7241143635749817","0.7241143635749817","1.6553545295715333","1.6553545295715333","1.6553545295715333","0.6940939395904541","0.6940939395904541","0.6940939395904541"
"37","0.5662135404586792","0.5662135404586792","0.5662135404586792","0.6373148600578308","0.6373148600578308","0.6373148600578308","0.6947745018005371","0.6947745018005371","0.6947745018005371","0.682011503314972","0.682011503314972","0.682011503314972","1.6474228406906128","1.6474228406906128","1.6474228406906128","0.675373270893097","0.675373270893097","0.675373270893097"
"38","0.5488799612045288","0.5488799612045288","0.5488799612045288","0.6312996542930603","0.6312996542930603","0.6312996542930603","0.6451837347984314","0.6451837347984314","0.6451837347984314","0.6546655841827392","0.6546655841827392","0.6546655841827392","1.6480185207366944","1.6480185207366944","1.6480185207366944","0.6459684862136841","0.6459684862136841","0.6459684862136841"
"39","0.5314928246498107","0.5314928246498107","0.5314928246498107","0.6115779678344726","0.6115779678344726","0.6115779678344726","0.6293170450210571","0.6293170450210571","0.6293170450210571","0.6718411731719971","0.6718411731719971","0.6718411731719971","1.6376945220947265","1.6376945220947265","1.6376945220947265","0.6462660487174988","0.6462660487174988","0.6462660487174988"
"40","0.5159241651535034","0.5159241651535034","0.5159241651535034","0.6030450837135315","0.6030450837135315","0.6030450837135315","0.6380779010772705","0.6380779010772705","0.6380779010772705","0.6693783199310303","0.6693783199310303","0.6693783199310303","1.6366049554824829","1.6366049554824829","1.6366049554824829","0.6492346954345704","0.6492346954345704","0.6492346954345704"
"41","0.5001230214118958","0.5001230214118958","0.5001230214118958","0.597866181564331","0.597866181564331","0.597866181564331","0.6449300426483154","0.6449300426483154","0.6449300426483154","0.6295550359725952","0.6295550359725952","0.6295550359725952","1.629694285964966","1.629694285964966","1.629694285964966","0.6255431384086609","0.6255431384086609","0.6255431384086609"
"42","0.4833992047309876","0.4833992047309876","0.4833992047309876","0.5743767698287964","0.5743767698287964","0.5743767698287964","0.616349944114685","0.616349944114685","0.616349944114685","0.6320533100128174","0.6320533100128174","0.6320533100128174","1.6261321716308594","1.6261321716308594","1.6261321716308594","0.6011415874481201","0.6011415874481201","0.6011415874481201"
"43","0.4636967575073242","0.4636967575073242","0.4636967575073242","0.5667500942230225","0.5667500942230225","0.5667500942230225","0.61418932762146","0.61418932762146","0.61418932762146","0.6476303995132446","0.6476303995132446","0.6476303995132446","1.6215585926055909","1.6215585926055909","1.6215585926055909","0.6190286657810211","0.6190286657810211","0.6190286657810211"
"44","0.44362359199523926","0.44362359199523926","0.44362359199523926","0.5514999341964721","0.5514999341964721","0.5514999341964721","0.5879589860916138","0.5879589860916138","0.5879589860916138","0.6127734390258789","0.6127734390258789","0.6127734390258789","1.6129712741851807","1.6129712741851807","1.6129712741851807","0.5725098392486573","0.5725098392486573","0.5725098392486573"
"45","0.4304603500366211","0.4304603500366211","0.4304603500366211","0.5465829245567322","0.5465829245567322","0.5465829245567322","0.6119645125389099","0.6119645125389099","0.6119645125389099","0.5995366664886475","0.5995366664886475","0.5995366664886475","1.6081000539779664","1.6081000539779664","1.6081000539779664","0.5985052033424377","0.5985052033424377","0.5985052033424377"
"46","0.40916075868606566","0.40916075868606566","0.40916075868606566","0.540016456413269","0.540016456413269","0.540016456413269","0.5617860488891602","0.5617860488891602","0.5617860488891602","0.5888049655914307","0.5888049655914307","0.5888049655914307","1.6069531425476073","1.6069531425476073","1.6069531425476073","0.5576348560333252","0.5576348560333252","0.5576348560333252"
"47","0.40588935661315917","0.40588935661315917","0.40588935661315917","0.518324835395813","0.518324835395813","0.518324835395813","0.5657298746109009","0.5657298746109009","0.5657298746109009","0.5727052781105042","0.5727052781105042","0.5727052781105042","1.6035869190216065","1.6035869190216065","1.6035869190216065","0.5524571136951446","0.5524571136951446","0.5524571136951446"
"48","0.3884037901878357","0.3884037901878357","0.3884037901878357","0.5028449310779571","0.5028449310779571","0.5028449310779571","0.5551195272922516","0.5551195272922516","0.5551195272922516","0.5483362289905548","0.5483362289905548","0.5483362289905548","1.59479942779541","1.59479942779541","1.59479942779541","0.5347555616378784","0.5347555616378784","0.5347555616378784"
"49","0.374923724937439","0.374923724937439","0.374923724937439","0.4982423183441162","0.4982423183441162","0.4982423183441162","0.5367652122497558","0.5367652122497558","0.5367652122497558","0.5436893116950989","0.5436893116950989","0.5436893116950989","1.5875399585723877","1.5875399585723877","1.5875399585723877","0.5348565912246704","0.5348565912246704","0.5348565912246704"
"50","0.35575141162872315","0.35575141162872315","0.35575141162872315","0.4790147071838379","0.4790147071838379","0.4790147071838379","0.523869363451004","0.523869363451004","0.523869363451004","0.5293575335979461","0.5293575335979461","0.5293575335979461","1.5908186798095703","1.5908186798095703","1.5908186798095703","0.5257922344684601","0.5257922344684601","0.5257922344684601"
"51","0.3429845150947571","0.3429845150947571","0.3429845150947571","0.47439749670028686","0.47439749670028686","0.47439749670028686","0.5056532710552215","0.5056532710552215","0.5056532710552215","0.5222577316284179","0.5222577316284179","0.5222577316284179","1.5832702474594116","1.5832702474594116","1.5832702474594116","0.5234600613117218","0.5234600613117218","0.5234600613117218"
"52","0.3311387474536896","0.3311387474536896","0.3311387474536896","0.46526211280822755","0.46526211280822755","0.46526211280822755","0.480075687122345","0.480075687122345","0.480075687122345","0.5372104731559754","0.5372104731559754","0.5372104731559754","1.5730574531555175","1.5730574531555175","1.5730574531555175","0.5050299698829651","0.5050299698829651","0.5050299698829651"
"53","0.31834603700637815","0.31834603700637815","0.31834603700637815","0.4590280317306519","0.4590280317306519","0.4590280317306519","0.4803533040046692","0.4803533040046692","0.4803533040046692","0.5005390588283539","0.5005390588283539","0.5005390588283539","1.576609924697876","1.576609924697876","1.576609924697876","0.5036349122047424","0.5036349122047424","0.5036349122047424"
"54","0.3098255675315857","0.3098255675315857","0.3098255675315857","0.43749342317581175","0.43749342317581175","0.43749342317581175","0.48714832611083986","0.48714832611083986","0.48714832611083986","0.4974769853115082","0.4974769853115082","0.4974769853115082","1.5751191543579102","1.5751191543579102","1.5751191543579102","0.4762779005050659","0.4762779005050659","0.4762779005050659"
"55","0.29979903678894043","0.29979903678894043","0.29979903678894043","0.43449004039764405","0.43449004039764405","0.43449004039764405","0.4865730941772461","0.4865730941772461","0.4865730941772461","0.5028477632522583","0.5028477632522583","0.5028477632522583","1.5685435901641847","1.5685435901641847","1.5685435901641847","0.48736396503448487","0.48736396503448487","0.48736396503448487"
"56","0.2731869713306427","0.2731869713306427","0.2731869713306427","0.43063389101028443","0.43063389101028443","0.43063389101028443","0.4684725004196167","0.4684725004196167","0.4684725004196167","0.47627922735214234","0.47627922735214234","0.47627922735214234","1.5621251178741455","1.5621251178741455","1.5621251178741455","0.4835998155593872","0.4835998155593872","0.4835998155593872"
"57","0.2663021656036377","0.2663021656036377","0.2663021656036377","0.4065640865325928","0.4065640865325928","0.4065640865325928","0.4615314079284668","0.4615314079284668","0.4615314079284668","0.4694380551338196","0.4694380551338196","0.4694380551338196","1.5613544382095337","1.5613544382095337","1.5613544382095337","0.4843673503875732","0.4843673503875732","0.4843673503875732"
"58","0.24933606424331664","0.24933606424331664","0.24933606424331664","0.40581739101409914","0.40581739101409914","0.40581739101409914","0.43933118181228636","0.43933118181228636","0.43933118181228636","0.4793451159477234","0.4793451159477234","0.4793451159477234","1.552988191986084","1.552988191986084","1.552988191986084","0.4687370369911194","0.4687370369911194","0.4687370369911194"
"59","0.24435336694717408","0.24435336694717408","0.24435336694717408","0.39104858922958374","0.39104858922958374","0.39104858922958374","0.4377108985900879","0.4377108985900879","0.4377108985900879","0.46494571509361265","0.46494571509361265","0.46494571509361265","1.5492156364440919","1.5492156364440919","1.5492156364440919","0.4485195334434509","0.4485195334434509","0.4485195334434509"
"60","0.2362080724477768","0.2362080724477768","0.2362080724477768","0.37715320138931274","0.37715320138931274","0.37715320138931274","0.44944486474990847","0.44944486474990847","0.44944486474990847","0.43437095246315005","0.43437095246315005","0.43437095246315005","1.5525276172637938","1.5525276172637938","1.5525276172637938","0.4347266197681427","0.4347266197681427","0.4347266197681427"
"61","0.220704310131073","0.220704310131073","0.220704310131073","0.36064810485839843","0.36064810485839843","0.36064810485839843","0.4444051166534424","0.4444051166534424","0.4444051166534424","0.4197758829116821","0.4197758829116821","0.4197758829116821","1.5421805393218995","1.5421805393218995","1.5421805393218995","0.46096934251785276","0.46096934251785276","0.46096934251785276"
"62","0.2171484474658966","0.2171484474658966","0.2171484474658966","0.3559236095905304","0.3559236095905304","0.3559236095905304","0.4303467833518982","0.4303467833518982","0.4303467833518982","0.421454156255722","0.421454156255722","0.421454156255722","1.5418737546920775","1.5418737546920775","1.5418737546920775","0.4253715301513672","0.4253715301513672","0.4253715301513672"
"63","0.2134443993330002","0.2134443993330002","0.2134443993330002","0.35515606093406676","0.35515606093406676","0.35515606093406676","0.4166431387662888","0.4166431387662888","0.4166431387662888","0.4271670789718628","0.4271670789718628","0.4271670789718628","1.539904649734497","1.539904649734497","1.539904649734497","0.4293264532089233","0.4293264532089233","0.4293264532089233"
"64","0.21008784189224244","0.21008784189224244","0.21008784189224244","0.344750572347641","0.344750572347641","0.344750572347641","0.3813351954460144","0.3813351954460144","0.3813351954460144","0.42540186614990233","0.42540186614990233","0.42540186614990233","1.5392914279937744","1.5392914279937744","1.5392914279937744","0.39170627818107606","0.39170627818107606","0.39170627818107606"
"65","0.2077414538860321","0.2077414538860321","0.2077414538860321","0.32605372848510744","0.32605372848510744","0.32605372848510744","0.3841725427150726","0.3841725427150726","0.3841725427150726","0.4134586806774139","0.4134586806774139","0.4134586806774139","1.5324407876968384","1.5324407876968384","1.5324407876968384","0.40086519546508786","0.40086519546508786","0.40086519546508786"
"66","0.20244937558174134","0.20244937558174134","0.20244937558174134","0.31969455070495606","0.31969455070495606","0.31969455070495606","0.3717154653072357","0.3717154653072357","0.3717154653072357","0.3870179776191711","0.3870179776191711","0.3870179776191711","1.532444737625122","1.532444737625122","1.532444737625122","0.3812108486175537","0.3812108486175537","0.3812108486175537"
"67","0.18973455958366395","0.18973455958366395","0.18973455958366395","0.3136978028297424","0.3136978028297424","0.3136978028297424","0.3595535758256912","0.3595535758256912","0.3595535758256912","0.3638797910690308","0.3638797910690308","0.3638797910690308","1.5252516206741333","1.5252516206741333","1.5252516206741333","0.39050025806427","0.39050025806427","0.39050025806427"
"68","0.18411592667102814","0.18411592667102814","0.18411592667102814","0.3076840138435364","0.3076840138435364","0.3076840138435364","0.34412577857971194","0.34412577857971194","0.34412577857971194","0.3872181959629059","0.3872181959629059","0.3872181959629059","1.523186642074585","1.523186642074585","1.523186642074585","0.3648773096084595","0.3648773096084595","0.3648773096084595"
"69","0.18135265936851502","0.18135265936851502","0.18135265936851502","0.2976221345424652","0.2976221345424652","0.2976221345424652","0.36396514682769776","0.36396514682769776","0.36396514682769776","0.37287403030395505","0.37287403030395505","0.37287403030395505","1.5229894954681396","1.5229894954681396","1.5229894954681396","0.3461398802280426","0.3461398802280426","0.3461398802280426"
"70","0.17728141055107116","0.17728141055107116","0.17728141055107116","0.284127334690094","0.284127334690094","0.284127334690094","0.36847745695114137","0.36847745695114137","0.36847745695114137","0.34193085293769837","0.34193085293769837","0.34193085293769837","1.5196487844467164","1.5196487844467164","1.5196487844467164","0.3729466483592987","0.3729466483592987","0.3729466483592987"
"71","0.17325548810958863","0.17325548810958863","0.17325548810958863","0.27681340312957764","0.27681340312957764","0.27681340312957764","0.35542003030776975","0.35542003030776975","0.35542003030776975","0.3467942588806152","0.3467942588806152","0.3467942588806152","1.5101199947357178","1.5101199947357178","1.5101199947357178","0.3477860674381256","0.3477860674381256","0.3477860674381256"
"72","0.16994269118309022","0.16994269118309022","0.16994269118309022","0.2611848042011261","0.2611848042011261","0.2611848042011261","0.33997684745788576","0.33997684745788576","0.33997684745788576","0.36163569746017454","0.36163569746017454","0.36163569746017454","1.5123834625244141","1.5123834625244141","1.5123834625244141","0.3255795991897583","0.3255795991897583","0.3255795991897583"
"73","0.1628239371538162","0.1628239371538162","0.1628239371538162","0.26013592529296875","0.26013592529296875","0.26013592529296875","0.34119694027900693","0.34119694027900693","0.34119694027900693","0.3342239656448364","0.3342239656448364","0.3342239656448364","1.5086260063171386","1.5086260063171386","1.5086260063171386","0.3658347506046295","0.3658347506046295","0.3658347506046295"
"74","0.16635046319961547","0.16635046319961547","0.16635046319961547","0.2614387055397034","0.2614387055397034","0.2614387055397034","0.31900383644104","0.31900383644104","0.31900383644104","0.3462143009185791","0.3462143009185791","0.3462143009185791","1.5053572898864747","1.5053572898864747","1.5053572898864747","0.32406695079803466","0.32406695079803466","0.32406695079803466"
"75","0.15425130655765534","0.15425130655765534","0.15425130655765534","0.24673669242858887","0.24673669242858887","0.24673669242858887","0.3245197726249695","0.3245197726249695","0.3245197726249695","0.332203520154953","0.332203520154953","0.332203520154953","1.50044526348114","1.50044526348114","1.50044526348114","0.33146737809181215","0.33146737809181215","0.33146737809181215"
"76","0.14891545892953872","0.14891545892953872","0.14891545892953872","0.2363602457046509","0.2363602457046509","0.2363602457046509","0.28176555924415586","0.28176555924415586","0.28176555924415586","0.30300169644355773","0.30300169644355773","0.30300169644355773","1.499496272277832","1.499496272277832","1.499496272277832","0.3012258615732193","0.3012258615732193","0.3012258615732193"
"77","","","","0.22699107003211974","0.22699107003211974","0.22699107003211974","0.2958133403301239","0.2958133403301239","0.2958133403301239","0.273561906003952","0.273561906003952","0.273561906003952","1.4953102169036865","1.4953102169036865","1.4953102169036865","0.29587628507614133","0.29587628507614133","0.29587628507614133"
"78","","","","0.21705280623435974","0.21705280623435974","0.21705280623435974","0.29753657031059266","0.29753657031059266","0.29753657031059266","0.2807997830867767","0.2807997830867767","0.2807997830867767","1.4929127738952637","1.4929127738952637","1.4929127738952637","0.27719548120498655","0.27719548120498655","0.27719548120498655"
