"Step","ResNet-18_cifar10_lion_512 - train/loss","ResNet-18_cifar10_lion_512 - train/loss__MIN","ResNet-18_cifar10_lion_512 - train/loss__MAX","ResNet-18_cifar10_adafactor_512 - train/loss","ResNet-18_cifar10_adafactor_512 - train/loss__MIN","ResNet-18_cifar10_adafactor_512 - train/loss__MAX","ResNet-18_cifar10_adamw_512 - train/loss","ResNet-18_cifar10_adamw_512 - train/loss__MIN","ResNet-18_cifar10_adamw_512 - train/loss__MAX","ResNet-18_cifar10_adam-mini_512 - train/loss","ResNet-18_cifar10_adam-mini_512 - train/loss__MIN","ResNet-18_cifar10_adam-mini_512 - train/loss__MAX","ResNet-18_cifar10_sgd_512 - train/loss","ResNet-18_cifar10_sgd_512 - train/loss__MIN","ResNet-18_cifar10_sgd_512 - train/loss__MAX","ResNet-18_cifar10_adam_512 - train/loss","ResNet-18_cifar10_adam_512 - train/loss__MIN","ResNet-18_cifar10_adam_512 - train/loss__MAX"
"10","0.2882415629863739","0.2882415629863739","0.2882415629863739","0.4106877942562103","0.4106877942562103","0.4106877942562103","0.42156905155181884","0.42156905155181884","0.42156905155181884","0.4253199215888977","0.4253199215888977","0.4253199215888977","0.42583997955322267","0.42583997955322267","0.42583997955322267","0.4220169421195984","0.4220169421195984","0.4220169421195984"
"11","0.2597892576694488","0.2597892576694488","0.2597892576694488","0.3847337608337402","0.3847337608337402","0.3847337608337402","0.3793582598686218","0.3793582598686218","0.3793582598686218","0.3895321423530579","0.3895321423530579","0.3895321423530579","0.3915649564743042","0.3915649564743042","0.3915649564743042","0.38286888098716737","0.38286888098716737","0.38286888098716737"
"12","0.23036204357147216","0.23036204357147216","0.23036204357147216","0.3523846442222595","0.3523846442222595","0.3523846442222595","0.3504865629673004","0.3504865629673004","0.3504865629673004","0.37203002824783327","0.37203002824783327","0.37203002824783327","0.3621459884643555","0.3621459884643555","0.3621459884643555","0.3448753433704376","0.3448753433704376","0.3448753433704376"
"13","0.21965722017288208","0.21965722017288208","0.21965722017288208","0.3264683741569519","0.3264683741569519","0.3264683741569519","0.3277535313129425","0.3277535313129425","0.3277535313129425","0.34609578619003295","0.34609578619003295","0.34609578619003295","0.33508167591094973","0.33508167591094973","0.33508167591094973","0.3318954658508301","0.3318954658508301","0.3318954658508301"
"14","0.19185573596954344","0.19185573596954344","0.19185573596954344","0.3157390733718872","0.3157390733718872","0.3157390733718872","0.31225853662490843","0.31225853662490843","0.31225853662490843","0.32335122661590576","0.32335122661590576","0.32335122661590576","0.31650953426361084","0.31650953426361084","0.31650953426361084","0.30447885155677795","0.30447885155677795","0.30447885155677795"
"15","0.17475220651626586","0.17475220651626586","0.17475220651626586","0.2880388627290726","0.2880388627290726","0.2880388627290726","0.295826885843277","0.295826885843277","0.295826885843277","0.32203092641830444","0.32203092641830444","0.32203092641830444","0.3116547719955444","0.3116547719955444","0.3116547719955444","0.29931914937496185","0.29931914937496185","0.29931914937496185"
"16","0.1629437784910202","0.1629437784910202","0.1629437784910202","0.2619137367248535","0.2619137367248535","0.2619137367248535","0.2644636215686798","0.2644636215686798","0.2644636215686798","0.2811553791999817","0.2811553791999817","0.2811553791999817","0.2826092535495758","0.2826092535495758","0.2826092535495758","0.260358033490181","0.260358033490181","0.260358033490181"
"17","0.15098562023639678","0.15098562023639678","0.15098562023639678","0.2487957793712616","0.2487957793712616","0.2487957793712616","0.26892525992393496","0.26892525992393496","0.26892525992393496","0.2750833692073822","0.2750833692073822","0.2750833692073822","0.2592384044647217","0.2592384044647217","0.2592384044647217","0.24944404344558715","0.24944404344558715","0.24944404344558715"
"18","0.1404941056370735","0.1404941056370735","0.1404941056370735","0.23428193321228027","0.23428193321228027","0.23428193321228027","0.2506524024009705","0.2506524024009705","0.2506524024009705","0.2641101743221283","0.2641101743221283","0.2641101743221283","0.2509351784706116","0.2509351784706116","0.2509351784706116","0.24682009406089783","0.24682009406089783","0.24682009406089783"
"19","0.12656391052007676","0.12656391052007676","0.12656391052007676","0.21640546818971634","0.21640546818971634","0.21640546818971634","0.22468240747451781","0.22468240747451781","0.22468240747451781","0.23959250721931458","0.23959250721931458","0.23959250721931458","0.23868130869865417","0.23868130869865417","0.23868130869865417","0.2282071949005127","0.2282071949005127","0.2282071949005127"
"20","0.11624466180801392","0.11624466180801392","0.11624466180801392","0.20721457195281984","0.20721457195281984","0.20721457195281984","0.22899285140037537","0.22899285140037537","0.22899285140037537","0.2233663678407669","0.2233663678407669","0.2233663678407669","0.220057981300354","0.220057981300354","0.220057981300354","0.22129063704013824","0.22129063704013824","0.22129063704013824"
"21","0.10906855376958847","0.10906855376958847","0.10906855376958847","0.19586526956558228","0.19586526956558228","0.19586526956558228","0.20070141565799712","0.20070141565799712","0.20070141565799712","0.19837543067932129","0.19837543067932129","0.19837543067932129","0.22189623136520387","0.22189623136520387","0.22189623136520387","0.2009344792842865","0.2009344792842865","0.2009344792842865"
"22","0.10547788610458374","0.10547788610458374","0.10547788610458374","0.18254333879947662","0.18254333879947662","0.18254333879947662","0.19357651624679564","0.19357651624679564","0.19357651624679564","0.19865003571510315","0.19865003571510315","0.19865003571510315","0.20919919061660766","0.20919919061660766","0.20919919061660766","0.19387852013111115","0.19387852013111115","0.19387852013111115"
"23","0.09831704649925233","0.09831704649925233","0.09831704649925233","0.16784574401378632","0.16784574401378632","0.16784574401378632","0.19214453501701356","0.19214453501701356","0.19214453501701356","0.1983431436061859","0.1983431436061859","0.1983431436061859","0.20189679412841796","0.20189679412841796","0.20189679412841796","0.17767270183563233","0.17767270183563233","0.17767270183563233"
"24","0.09157721194028855","0.09157721194028855","0.09157721194028855","0.15188710058927535","0.15188710058927535","0.15188710058927535","0.1676170862197876","0.1676170862197876","0.1676170862197876","0.18190635142326356","0.18190635142326356","0.18190635142326356","0.17627136775255203","0.17627136775255203","0.17627136775255203","0.16206513023376465","0.16206513023376465","0.16206513023376465"
"25","0.08145296528339387","0.08145296528339387","0.08145296528339387","0.14807374658584593","0.14807374658584593","0.14807374658584593","0.15673244662284852","0.15673244662284852","0.15673244662284852","0.17280623006820678","0.17280623006820678","0.17280623006820678","0.16569019672870636","0.16569019672870636","0.16569019672870636","0.15556807799339295","0.15556807799339295","0.15556807799339295"
"26","0.08012865085601807","0.08012865085601807","0.08012865085601807","0.1423078974723816","0.1423078974723816","0.1423078974723816","0.1558346591234207","0.1558346591234207","0.1558346591234207","0.16367929666042327","0.16367929666042327","0.16367929666042327","0.17013193635940552","0.17013193635940552","0.17013193635940552","0.17545066049098967","0.17545066049098967","0.17545066049098967"
"27","0.07921264306306838","0.07921264306306838","0.07921264306306838","0.13097571549415588","0.13097571549415588","0.13097571549415588","0.14630722908973695","0.14630722908973695","0.14630722908973695","0.14524107213020324","0.14524107213020324","0.14524107213020324","0.16047503929138185","0.16047503929138185","0.16047503929138185","0.13985151562690734","0.13985151562690734","0.13985151562690734"
"28","0.0736935845375061","0.0736935845375061","0.0736935845375061","0.12644266052246095","0.12644266052246095","0.12644266052246095","0.13370423321723937","0.13370423321723937","0.13370423321723937","0.15458022465705873","0.15458022465705873","0.15458022465705873","0.16091501553058624","0.16091501553058624","0.16091501553058624","0.15001621091365813","0.15001621091365813","0.15001621091365813"
"29","0.0732010124206543","0.0732010124206543","0.0732010124206543","0.11511421535015107","0.11511421535015107","0.11511421535015107","0.13090304837226868","0.13090304837226868","0.13090304837226868","0.13337246985435486","0.13337246985435486","0.13337246985435486","0.13801327105760575","0.13801327105760575","0.13801327105760575","0.1331376838207245","0.1331376838207245","0.1331376838207245"
"30","0.06757069133520126","0.06757069133520126","0.06757069133520126","0.11297886862754822","0.11297886862754822","0.11297886862754822","0.12861172876358032","0.12861172876358032","0.12861172876358032","0.12530813618898393","0.12530813618898393","0.12530813618898393","0.13112910599708558","0.13112910599708558","0.13112910599708558","0.13209360480308532","0.13209360480308532","0.13209360480308532"
"31","0.06642172167301177","0.06642172167301177","0.06642172167301177","0.10380668230056762","0.10380668230056762","0.10380668230056762","0.11228794076442719","0.11228794076442719","0.11228794076442719","0.11206835979223251","0.11206835979223251","0.11206835979223251","0.12844081044197084","0.12844081044197084","0.12844081044197084","0.12731362354755402","0.12731362354755402","0.12731362354755402"
"32","0.06392830200195312","0.06392830200195312","0.06392830200195312","0.10082177512645721","0.10082177512645721","0.10082177512645721","0.11258916499614716","0.11258916499614716","0.11258916499614716","0.12042150039672851","0.12042150039672851","0.12042150039672851","0.12995950403213502","0.12995950403213502","0.12995950403213502","0.1032202321767807","0.1032202321767807","0.1032202321767807"
"33","0.06514783237874508","0.06514783237874508","0.06514783237874508","0.09943555916547775","0.09943555916547775","0.09943555916547775","0.10277788083553314","0.10277788083553314","0.10277788083553314","0.11079646017551423","0.11079646017551423","0.11079646017551423","0.13027286264896393","0.13027286264896393","0.13027286264896393","0.10331861298084259","0.10331861298084259","0.10331861298084259"
"34","0.058159463547170165","0.058159463547170165","0.058159463547170165","0.08978865246772766","0.08978865246772766","0.08978865246772766","0.10923044439554215","0.10923044439554215","0.10923044439554215","0.1139302075624466","0.1139302075624466","0.1139302075624466","0.12148790541887283","0.12148790541887283","0.12148790541887283","0.11843350876569748","0.11843350876569748","0.11843350876569748"
"35","","","","0.08391130758523942","0.08391130758523942","0.08391130758523942","0.08976925539970398","0.08976925539970398","0.08976925539970398","0.11124413075447083","0.11124413075447083","0.11124413075447083","0.11138958978652955","0.11138958978652955","0.11138958978652955","0.08870479037761689","0.08870479037761689","0.08870479037761689"
"36","","","","0.08161170382499695","0.08161170382499695","0.08161170382499695","0.10199270551204681","0.10199270551204681","0.10199270551204681","0.09553492896556855","0.09553492896556855","0.09553492896556855","0.11337097668647766","0.11337097668647766","0.11337097668647766","0.08175904762744904","0.08175904762744904","0.08175904762744904"
"37","","","","0.07600971467494964","0.07600971467494964","0.07600971467494964","0.0966384741306305","0.0966384741306305","0.0966384741306305","0.09426632808446885","0.09426632808446885","0.09426632808446885","0.10524984011650085","0.10524984011650085","0.10524984011650085","0.0829255320072174","0.0829255320072174","0.0829255320072174"
"38","","","","0.07570012210607528","0.07570012210607528","0.07570012210607528","","","","0.09406063741445542","0.09406063741445542","0.09406063741445542","0.09393565900325775","0.09393565900325775","0.09393565900325775","0.08855687716007232","0.08855687716007232","0.08855687716007232"
"39","","","","0.07198532252311707","0.07198532252311707","0.07198532252311707","","","","0.08626032130718231","0.08626032130718231","0.08626032130718231","0.11078674764633178","0.11078674764633178","0.11078674764633178","0.08592670435905457","0.08592670435905457","0.08592670435905457"
"40","","","","0.06672858989238739","0.06672858989238739","0.06672858989238739","","","","0.0920674681186676","0.0920674681186676","0.0920674681186676","0.09142798887491226","0.09142798887491226","0.09142798887491226","0.08864864234924316","0.08864864234924316","0.08864864234924316"
"41","","","","0.06602858957052231","0.06602858957052231","0.06602858957052231","","","","0.07594197225570679","0.07594197225570679","0.07594197225570679","0.09857750658988952","0.09857750658988952","0.09857750658988952","0.06594253442287445","0.06594253442287445","0.06594253442287445"
"42","","","","0.06409397500753403","0.06409397500753403","0.06409397500753403","","","","0.08018914549350739","0.08018914549350739","0.08018914549350739","0.09679091372489929","0.09679091372489929","0.09679091372489929","0.0803134027004242","0.0803134027004242","0.0803134027004242"
"43","","","","","","","","","","0.10222398192882538","0.10222398192882538","0.10222398192882538","0.09519764420986175","0.09519764420986175","0.09519764420986175","0.08919038877487183","0.08919038877487183","0.08919038877487183"
"44","","","","","","","","","","","","","0.07823008749485016","0.07823008749485016","0.07823008749485016","0.06654739917516708","0.06654739917516708","0.06654739917516708"
"45","","","","","","","","","","","","","0.09861812895536423","0.09861812895536423","0.09861812895536423","","",""
"46","","","","","","","","","","","","","0.07661401479244233","0.07661401479244233","0.07661401479244233","","",""
"47","","","","","","","","","","","","","0.08518702158927917","0.08518702158927917","0.08518702158927917","","",""
"48","","","","","","","","","","","","","0.08006727652549743","0.08006727652549743","0.08006727652549743","","",""
"49","","","","","","","","","","","","","0.0787645249068737","0.0787645249068737","0.0787645249068737","","",""
"50","","","","","","","","","","","","","0.0648153635263443","0.0648153635263443","0.0648153635263443","","",""
"51","","","","","","","","","","","","","0.05771897234916687","0.05771897234916687","0.05771897234916687","","",""
"52","","","","","","","","","","","","","0.08309761626720429","0.08309761626720429","0.08309761626720429","","",""
"53","","","","","","","","","","","","","0.0687212531208992","0.0687212531208992","0.0687212531208992","","",""
"54","","","","","","","","","","","","","0.07278741196393966","0.07278741196393966","0.07278741196393966","","",""
"55","","","","","","","","","","","","","0.07026106508374214","0.07026106508374214","0.07026106508374214","","",""
"56","","","","","","","","","","","","","0.06516996974349022","0.06516996974349022","0.06516996974349022","","",""
"57","","","","","","","","","","","","","0.06334218997955322","0.06334218997955322","0.06334218997955322","","",""
"58","","","","","","","","","","","","","0.07590670422315597","0.07590670422315597","0.07590670422315597","","",""
"59","","","","","","","","","","","","","0.052673511415719985","0.052673511415719985","0.052673511415719985","","",""
"60","","","","","","","","","","","","","0.05567586364746094","0.05567586364746094","0.05567586364746094","","",""
"61","","","","","","","","","","","","","0.05622506975531578","0.05622506975531578","0.05622506975531578","","",""
"62","","","","","","","","","","","","","0.05483783327639103","0.05483783327639103","0.05483783327639103","","",""
